speaker,text
12_MONT,"What else. Politics deals with the question of power... right. That's the introduction to empowerment. What is power. Very quickly, come on, all of you should know these two concepts, they're not that difficult, What is power. What are we talking about."
12_FRAN,Having the capacity to impact public policy.
12_MONT,"Alright. So if we're talking about politics, politics is tied into the whole concept of power... right. And if we're talking about empowerment as a concept, we must have an understanding of the notion of what is power. Now does power come in one form, does it come in many different forms."
12_MARI,Different.
12_MONT,Different forms. Back here. What forms. Give me examples of power. Either one of you...
12_RUBE,<NONVERBAL>
12_LAUR,<NONVERBAL>
12_RUBE,"Education, knowledge."
12_MONT,"Alright, knowledge."
12_RUBE,"Knowledge. MONTOYA Okay, what else."
12_LAUR,Um.
12_X,Money.
12_LAUR,"Um, your position in the workforce. Um."
12_MONT,Okay.
12_LAUR,I'm trying to think of the word.
12_MONT,Alright. Close. Right.
12_RAMO,"Wealth, numbers."
12_MONT,Wealth.
12_RAMO,Numbers of people.
12_MONT,Numbers of people... right. What else.
12_FRAN,Social status.
12_MONT,"Social status, position, right. If you're the chairperson of um a major corporation... would you say that that person has some power."
12_FRAN,Most definitely.
12_MONT,"Alright. Especially if you're in uh IBM, or General Motors, or Chrysler Corporation and."
12_RAMO,"I think in some... some t-... some examples, some, gender and race, can give you power."
12_MONT,"Gender race, alright."
12_RAMO,Gender.
12_MONT,"Let's deal with that. Alright. Gender race. Let's talk about race, in terms of power. If I make the statement which I did, that there's no fear factor, when it comes to the Chicano-Latino community, and there is much more of a fear factor, in dealing with the African-American community, am I not dealing with a racial factor of power."
12_RAMO,Yes.
12_FRAN,Sure.
12_MONT,Why.
12_FRAN,"Because it's gonna affect, the decision making process, the politics, and um, the policy."
12_MONT,Alright.
12_RAMO,"Africa-. In um, i-. Kinda like in past, African-Americans have been more organized, and have had more leaders, or not more leaders, but who have more leaders who've been known, or something."
12_MONT,More recognized.
12_RAMO,Like Martin Luther King.
12_MONT,That's right.
12_RAMO,"Yeah, more recognized, and."
12_MONT,Alright.
12_RAMO,I think that's a fear factor... <XX>.
12_MONT,That is a part of the fear factor.
12_RAMO,Mhm.
12_MONT,"I mean uh, if one looks at what, uh, Jesse Jackson is doing, vis a vis who. The major league. Baseball teams and all that. Football and all that. What's his underlying argument. What's his criticism. That there're not sufficient numbers of what."
12_FRAN,Blacks.
12_MONT,Well he says minorities. He's smart. He's talks about minorities. But he's really talking about African-Americans.
12_FRAN,"In the uh, managerial process of."
12_MONT,Right.
12_FRAN,Of professional sports.
