speaker,text
33_LAUR,Look at this. Isn't this pretty...
33_LISB,<XX>. Lime cream.
33_DON,What is that.
33_LAUR,Mary always wears them.
33_X,Wok wok wok wok wok.
33_LAUR,She brought some.
33_X,Wok wok.
33_LAUR,I always comment on them.
33_LISB,You have to be nice to me.
33_LAUR,She brought some.
33_DON,"Aw, that's a cute garden..."
33_JENN,<NONVERBAL>
33_LISB,Sharing my candy.
33_JENN,Uh.
33_LEAN,Neat container for them.
33_BILL,"Not cute at all, very elegant."
33_LISB,Yes you are.
33_JENN,"I am, I am not mean to you all the time."
33_BILL,Look how mean you're being.
33_JENN,Well look how mean she's being.
33_RICH,Jenn you're cruel.
33_LAUR,Look.
33_DON,Oh that's wonderful...
33_BILL,Guilt.
33_MARY,Looks uh.
33_BILL,Lisbeth.
33_LEAN,Mom it looks so good.
33_MARY,So good.
33_DON,It looks lovely.
33_JENN,"You know, this family works on guilt. The engine of this family, is a little guilt motor. That goes vroom vroom vroom..."
33_DON,<NONVERBAL>
33_LAUR,I don't agree with you.
33_JENN,I totally agree.
33_BILL,Right.
33_JENN,I don't. And.
33_BILL,We're making you feel guilty.
33_MARY,I totally agree.
33_BILL,But what.
33_LEAN,You totally agree with yourself.
33_BILL,What are we.
33_LAUR,Totally agree...
33_BILL,<NONVERBAL>
33_LAUR,<NONVERBAL>
33_LEAN,"Jennifer, you're agreeing with yourself."
33_JENN,Yes.
33_BILL,I agree. She totally agreed with herself...
33_MANY,<NONVERBAL>
33_DON,I totally agree with me...
33_LEAN,<NONVERBAL>
33_MANY,<NONVERBAL>
33_DON,"Boy if that isn't conceit, nothing is."
33_LISB,That's why it's not believable...
33_DON,<NONVERBAL>
33_LEAN,<NONVERBAL>
33_X,<XX>...
33_BILL,<NONVERBAL>
33_JENN,I totally agree.
33_DON,Such a great statement...
33_LEAN,<NONVERBAL>
33_LISB,Fill in the box. It's like giving yourself a survey...
33_DON,<XX>...
33_MANY,<NONVERBAL>
33_DON,Right.
33_LISB,Agree with yours-...
33_DON,<NONVERBAL>
33_LISB,<NONVERBAL>
33_DON,Do you think you're a wonderful person...
33_LEAN,<NONVERBAL>
33_DON,Yes. Check...
33_BILL,<NONVERBAL>
33_DON,<NONVERBAL>
33_LEAN,<NONVERBAL>
33_BILL,I totally agree with myself.
33_DON,Yeah. Do you think other people are miserable...
33_LEAN,<NONVERBAL>
33_BILL,Mhm.
33_DON,Yes. Check...
33_MANY,<NONVERBAL>
33_DON,Do you agree with me...
33_LEAN,<NONVERBAL>
33_DON,Yes. Check...
33_MARY,<NONVERBAL>
33_BILL,<NONVERBAL>
33_JENN,Shut up...
33_DON,<NONVERBAL>
33_LEAN,<NONVERBAL>
33_MARY,<NONVERBAL>
33_DON,<NONVERBAL>
33_MARY,<NONVERBAL>
33_LEAN,<NONVERBAL>
33_DON,<XX>.
33_BILL,"We three, we're all alone..."
33_DON,<NONVERBAL>
33_BILL,Living in misery.
33_DON,Living sery.
33_JENN,There's. There is a fine line.
33_BILL,My echo.
33_DON,My echo.
33_BILL,My shadow.
33_DON,My shadow...
33_MARY,<NONVERBAL>
33_BILL,And me.
33_DON,And me...
33_MANY,<NONVERBAL>
33_JENN,"There is a fine line though, between guilt and responsibility..."
33_MARY,<NONVERBAL>
33_JENN,Like you're feeling a responsibility towards people.
33_DON,Ah. Mm.
33_JENN,"And the feeling of guilt, to make yourself do things."
33_DON,Mhm.
33_BILL,Right.
33_JENN,"And I think that line, is really fuzzy but I think, often."
33_DON,Talk to me.
33_JENN,The guilt strings are tugged very hard.
33_LEAN,That is the biggest crock of shit I have ever heard.
33_JENN,No it's not.
33_BILL,Often.
33_JENN,You and I have had a talk about this before.
33_BILL,You're not an orphan.
33_LEAN,No. Well I happen to think yes.
33_DON,Now tell me.
33_LEAN,That guilt is a very massive part of this family.
33_DON,Jenn- w-. What happened <XX>.
33_RICH,Guilt for.
33_LEAN,"Guilt, no, she's right to a certain extent."
33_BILL,Bullshit.
33_LEAN,This family... is...
33_DON,<NONVERBAL>
33_LEAN,To a certain extent.
33_LAUR,How do you.
33_LEAN,I qualified.
33_BILL,Bullshit.
33_LEAN,We believe in guilt.
33_BILL,Bullshit.
33_LEAN,You don't think this family uses guilt.
33_LAUR,Well I.
33_BILL,"The trouble is, a little guilt goes a long way."
33_DON,Long way.
33_LEAN,Especially if you're Jewish.
33_JENN,Yeah.
33_LAUR,Do you think.
