speaker,text
08_ENV,<NONVERBAL>
08_REBE,Okay. Um...
08_ENV,<NONVERBAL>
08_REBE,"The. The way that your testimony is coming in, I don't know if I explained this to you on the phone."
08_RICK,Hm-m.
08_REBE,"Is, when a person is charged with multiple crimes, and, um, there are other incidences, where he acted in the same way."
08_RICK,Mhm.
08_REBE,"When we have to prove, in this case we have to prove specific intent..."
08_ENV,"to expose himself to a person, for sexual arousal..."
08_RICK,Mm.
08_REBE,"Um, when we have to prove something like specific intent, um, or we have to prove identity. Because he's disputing identity in a coup-... in at least one of the cases."
08_RICK,Hm.
08_REBE,"Um, then, we are allowed to bring in, prior similar conduct. Um, where he acted in a, an identical way, or where the victims were in a similar situation."
08_RICK,Okay.
08_REBE,"Things like that, That's why we're able to have you come in and testify."
08_RICK,Okay.
08_REBE,"Okay, Um, the cases that we have, already, are, um, one happened back in October of nineteen ninety."
08_RICK,Alright.
08_REBE,"And it happened on BART, and it's almost a carbon copy of your case."
08_RICK,"Well I've made two, one a year from, almost a year from the, uh police report."
08_REBE,I saw that in your report. I haven't seen the other report.
08_RICK,"Yeah, I made that one through, matter of fact it was just over the phone, and they never called me back or anything, and a year later it happened again."
08_REBE,Okay.
08_RICK,"And, then that's when they made the report, and said they were gonna do something about it."
08_REBE,Okay.
08_RICK,So it happened around.
08_REBE,So you can testify to two of em.
08_RICK,Uh. Yeah.
08_REBE,"That's why I had you come up, because."
08_RICK,Yeah.
08_REBE,"Um, that's great."
08_RICK,Yeah.
08_REBE,"Um, I mean not for you..."
08_RICK,<NONVERBAL>
08_REBE,But...
08_ARNO,<NONVERBAL>
08_RICK,Mhm.
08_REBE,For us...
08_ALL,<NONVERBAL>
08_REBE,"Um, i-... in our first case, Amelia Gonzalez, um, that uh, that happened back in ninety. And she was seated a- in the rear of the train."
08_RICK,Yeah.
08_REBE,Which you were.
08_RICK,Mhm.
08_REBE,"Um, nobody else was around, and he sort of walked up and down the train."
08_RICK,"Down the aisle, Mhm."
08_REBE,Checked everything out.
08_RICK,Yeah.
08_REBE,And then sat down.
08_RICK,Mhm.
08_REBE,Put the newspaper on his lap.
08_RICK,Yeah.
08_REBE,"Masturbated, and then lifted the paper up."
08_RICK,Yeah.
08_REBE,"For her to see. And she saw it, in the the reflection."
08_RICK,"N- n-. Oh, the mirror."
08_REBE,Cause she was looking out the window.
08_RICK,That's how I did it too.
08_REBE,Saying I don't want to see this.
08_RICK,"Cause I didn't want to see him, so I looked this way, and you can see it."
08_REBE,Right.
08_RICK,You know.
08_REBE,Cause it turns into the mirror effect.
08_RICK,"Yeah, mhm."
08_REBE,"And he was just sort of staring at her, and lifting up the paper."
08_RICK,"Yeah, mhm."
08_REBE,"Um, so, anyway."
08_RICK,Exactly... uh.
08_REBE,It c-... it's a carbon copy.
08_RICK,Yeah.
08_REBE,"And, um, in that case he's, uhuh he sits through all the testimony, and he just sort of shakes his head, and makes these big gasps, like, you know, we're creating this whole thing against him."
08_RICK,Hm.
08_REBE,Um...
08_ARNO,<NONVERBAL>
08_REBE,And then with June...
08_ARNO,<NONVERBAL>
08_REBE,"Um, the woman that just walked out."
08_RICK,Unhunh.
08_REBE,"Um, she was riding on BART, and, he came and sat near her, she moved, he moved to get closer to her, she moved again, and he moved directly opposite her."
08_RICK,Mhm.
08_REBE,And then started masturbating...
08_RICK,Yeah.
08_REBE,So.
08_RICK,"Well see, what it is, it seems like he wants someone more scary, y- I don't know, cause, he would walk up and down the aisles, there was women on the other side, too, but they'd look like, you know, you wouldn't mess with em, but if you're sitting there, you know, trying to mind your own business, or."
08_REBE,Right.
08_RICK,"Look like you can intimidate someone, you know."
08_REBE,Right.
08_RICK,I i-...
08_ARNO,<XX>.
08_RICK,That's what it look like.
08_REBE,"I think that's, I think he he finds somebody that's isolated."
08_RICK,Mhm.
08_REBE,"And he goes for a certain age group, I think."
08_RICK,Yeah.
08_REBE,"Um, and, you know like uhuh, for some reason I think he likes students, or people who look like students."
08_RICK,Unhunh. Mhm.
08_REBE,"So, anyway, okay, um, did you, as far as your, um, mileage goes. What would did."
08_RICK,Oh how much was it.
08_ARNO,"Hundred and thirty, s- I don't know."
08_REBE,Okay.
08_RICK,"And we got the um, that ticket for our <XX>."
08_REBE,Parking.
08_RICK,Yeah.
08_REBE,Okay.
08_RICK,"They moved the gate or something. The, how to get in the parking lot, cause it used to be on, <XX>."
08_REBE,Oh yeah.
08_RICK,Yeah.
08_REBE,Because they built this building.
08_RICK,Oh. See.
08_REBE,"That's where the, yeah."
08_RICK,We had to get back all the way on the freeway.
08_REBE,Oh no.
08_RICK,"And I was like, oh God, there was a door here before, a entrance, you know."
08_REBE,Yeah.
08_RICK,I couldn't find it...
08_REBE,<NONVERBAL>
08_RICK,"But uh, we found it."
08_REBE,"Um, oh okay. Do you know how much it's gonna be."
08_RICK,"Oh no, not yet."
08_REBE,"Okay. Um, do you guys have the cash to pay for it right now. When you- to get out."
08_RICK,Yeah I think so.
08_ARNO,Yeah.
08_RICK,Yeah.
08_REBE,"Okay. Then what I'll do is, when... you can. I'll call you and find out."
08_RICK,Okay.
08_REBE,"What I have to do is, submit all of this to our accounting department."
08_RICK,Okay.
08_REBE,"And they give you the, they'll mail you the reimbursement."
08_RICK,Okay.
08_REBE,So you guys hang on to that.
08_RICK,Okay.
08_REBE,So you can get out.
08_ARNO,Okay.
08_RICK,Alright.
08_REBE,"And then, I imagine it will be about five dollars or so."
08_RICK,Okay.
