speaker,text
24_JENN,We need a. Do you have any sharp objects on you.
24_DAN,No. Keys.
24_JENN,No I need like a little pin or something. You have a pencil.
24_DAN,You have anything in your hair.
24_JENN,No...
24_DAN,<NONVERBAL>
24_JENN,Fuck.
24_DAN,What do you have to hit.
24_JENN,Uh See this is the little...
24_MAC,<NONVERBAL>
24_JENN,Oh. Oh oh.
24_DAN,Cool.
24_JENN,"Okay. Alright. See, it was just slow. Okay. This is me. Is this me."
24_DAN,Yeah. Yeah. Jennifer.
24_JENN,Oh. That's right.
24_DAN,There you go thinking again.
24_JENN,Smart ass... Smart ass. Alright...
24_DAN,Wow. Who took over uh.
24_JENN,"Oh. They got North America. But not for long. Oh, my God..."
24_DAN,<NONVERBAL>
24_JENN,"Oh my God, did you see that."
24_DAN,"Because player thr-... player three is aggressive, so he's gonna like go for everything."
24_JENN,How do you know. Did I make him aggressive.
24_DAN,"Yeah, you made him aggressive, so, he's gonna like, try to tear everything up now. Um, that's pretty well, like secure right there, so maybe. That's me, <XX>."
24_JENN,Oh fuck.
24_DAN,"Wow, he wiped my ass out..."
24_MAC,<NONVERBAL>
24_JENN,"Ah, you suck. Watch this. Looser..."
24_DAN,<NONVERBAL>
24_JENN,What else can we do tomorrow...
24_DAN,<NONVERBAL>
24_JENN,Besides go to the movies... t-.
24_DAN,Go out to dinner.
24_JENN,"I'm so not hungry right now, it's hard for me to think about food."
24_DAN,Alright.
24_JENN,I'd like to go out to dinner though. Think we can find a hot tub.
24_DAN,"Yeah, that's a good idea. That's an excellent idea."
24_JENN,There you go thinking again again.
24_DAN,There you go thinking again.
24_JENN,I'm gonna whip your butt...
24_MAC,<NONVERBAL>
24_DAN,You think so... hunh.
24_JENN,Yeah.
24_DAN,Un-unh... That's all I get...
24_JENN,<NONVERBAL>
24_DAN,"That's me, right."
24_JENN,"Yeah you get a percentage of the amount of countries you own, and then, for continents you get another set amount."
24_DAN,So can I get something on this bad boy.
24_JENN,Yeah. See.
24_DAN,So I hit okay.
24_JENN,Yeah. Hit okay...
24_MAC,<NONVERBAL>
24_JENN,See you got one of each kind of card.
24_DAN,Excellent. Oh okay. So I get.
24_JENN,"So you got ten, looks like sixteen."
24_DAN,Sixteen.
24_JENN,"Who you gonna trounce on. That's you up there, too, right there, you know."
24_DAN,That's me right there. Too.
24_JENN,Oh yeah.
24_DAN,Um.
24_JENN,"When w- you take over another person, you take a-... you get, their cards..."
24_DAN,<NONVERBAL>
24_JENN,The MSG in that Chinese food really got me high for a little bit. Does MSG affect you.
24_DAN,No. Not really. It affects my mother. Gives her headaches...
24_JENN,Are you gonna attack over there.
24_DAN,I don't know. Thirteen. That leaves me with thirteen. I wanna fortify.
24_JENN,"You can't move those to there, because they're not touching."
24_DAN,W- w- well that's kind of bogus.
24_JENN,Nun-unh.
24_DAN,Maybe I'll move em right there.
24_JENN,Done...
24_DAN,"<XX>, Done..."
24_MAC,<NONVERBAL>
24_JENN,Oh fuck...
24_DAN,<NONVERBAL>
24_JENN,Oh...
24_MAC,<NONVERBAL>
24_JENN,Who's this guy.
24_DAN,Player six.
24_JENN,Yakutsk. Look at that. See if I have any cards...
24_DAN,<NONVERBAL>
24_JENN,"Oh, I got a set..."
24_MAC,<NONVERBAL>
24_JENN,"You know what I think, I think the first time that it uhuh does the card mode, It takes a long time."
24_DAN,Yeah. Yeah.
24_JENN,"You remember the last time, that's what happened."
24_DAN,Yeah.
24_JENN,You remember.
24_DAN,Yeah.
24_JENN,Look at you being smart.
24_DAN,I'm not smart.
24_JENN,You're stupid.
24_DAN,Don't call me stupid.
24_JENN,Mm... Alright.
24_DAN,Look at you with the uh little armies down here.
24_JENN,Big armies.
24_DAN,Trying to... trying to win.
24_JENN,"I got big armies, buddy."
24_DAN,Trying to conquer the world.
24_JENN,I'm gonna conquer. I'm gonna conquer you...
24_DAN,Probably...
24_JENN,<XX>.
24_DAN,Oo. He's giving you some problems over there...
24_JENN,He is indeed.
24_DAN,Go for that one. Go into Europe. Get Europe...
24_JENN,Oop. You won't attack me yet. I think I'll stop there.
24_DAN,Hmm...
24_JENN,<NONVERBAL>
24_DAN,"I only have uh, that many cards, so."
24_JENN,How many cards you have. You only have two.
24_DAN,Just two.
24_JENN,So you can't have a set.
24_DAN,When do you get... h-... when do you get cards though. I don't understand that.
24_JENN,Every time you take over a country you get cards...
24_DAN,Uh what row.
24_JENN,"Attack with the twenty-two. Press twenty-two, attack."
24_DAN,Wow.
24_JENN,Look at that...
24_DAN,<NONVERBAL>
24_JENN,"Oh, see look, you just got all of his cards..."
24_DAN,<NONVERBAL>
24_JENN,Press okay.
24_DAN,Bonus.
24_JENN,Oh my God. Fuck...
24_MAC,<NONVERBAL>
24_DAN,<NONVERBAL>
24_JENN,Fuck...
24_DAN,<NONVERBAL>
24_JENN,Fuck fuck fuck. Oh man. Look at that. Twenty-seven. Twenty-nine. Th- twenty-one two three four five six seven eight. Twenty-eight. Don't you fucking attack me. You ass. You asshole...
24_DAN,Two... Hmm.
24_JENN,I'm tired.
24_DAN,You wanna go to bed...
24_MAC,<NONVERBAL>
24_JENN,"No, I wanna beat you f-. Fuck..."
24_DAN,<NONVERBAL>
24_JENN,This guy is gonna ram. Oh he's. Oh yeah.
24_DAN,Wow.
24_JENN,Fuck.
24_DAN,"You gotta do something over there, hunh."
24_JENN,"Yeah. Oh, I know what I'm gonna do though. Watch this."
24_DAN,There you go...
24_MAC,<NONVERBAL>
24_JENN,Sucker.
24_DAN,Wow.
24_JENN,Ya-ha.
24_DAN,Wow.
24_JENN,Ya-ha. Watch this.
24_DAN,"Oh man you suck. You really suck. Oh, man..."
24_MAC,<NONVERBAL>
24_JENN,Ya ha ha... ha-ha-ha-ha.
24_DAN,You really suck.
24_JENN,Smart. I'm smart.
24_DAN,Aw man. You can't attack me.
24_JENN,Not until the end.
24_DAN,"Yeah, we have to get rid of this striped guy first though."
24_JENN,Is he the aggressive one.
24_DAN,I don't know what player it is.
24_JENN,Oh man. Look at that. Okay. Are we not attacking each other until we get rid of the striped guy.
24_DAN,I don't know. It's up to you. You make the call.
24_JENN,I'm not gonna be able to wipe this striped guy out yet. I don't think.
24_DAN,I'm. I'm not gonna be able to either.
24_JENN,"Oh man, look at that. Totally wipe me out. See if I wipe him out, you're just gonna wipe me out. Which is kinda stupid."
24_DAN,You can't reach that.
24_JENN,Oh.
24_DAN,You gotta go through Iceland. There you go.
24_JENN,I wonder if I can do it.
24_DAN,"Twenty-o-... no, you're... you're not gonna be able to get through twenty-one and eighteen. You can get... you c-... you might be able to get the single one there, but I'd fortify down there, because he's just gonna attack you again. What a-. Look at me. Telling you what to do."
24_JENN,"Yeah, look at you."
24_DAN,"I'd. I'd put all your guys, like right around there though..."
24_JENN,I don't know. Oh. Fuck.
24_DAN,G...
24_MAC,Oh suck. Oh man. Mm.
24_DAN,Wow. Wow.
24_JENN,"You're of course gonna win. Oh my God, here you go. We-. Oh you got him."
24_DAN,Yeah. So it's just you and me babe.
24_JENN,What's new...
24_DAN,", Oh, let's see."
24_JENN,"Oh, you suck... Oh my God..."
24_ENV,<NONVERBAL>
24_JENN,You suck. I'm gonna waste you...
24_DAN,Is that you right there.
24_JENN,Yes. Twenty-eight. Friend.
24_DAN,What the hell is that.
24_JENN,I don't know...
24_ENV,<NONVERBAL>
24_JENN,"That sounds like it was right in front of my house, doesn't it."
24_DAN,"Yeah, it does..."
24_MAC,<NONVERBAL>
24_DAN,Uh-oh. What happened.
24_JENN,"I don't know. Oh you don't, What does that mean..."
24_MAC,<NONVERBAL>
24_JENN,"I don't know what that mean-. Oh, you can't do it, after your turn is over."
24_DAN,Oh.
24_JENN,After you've already fortified.
24_DAN,Dang.
24_JENN,My turn. I'd best have some cards. Fuck...
24_MAC,<NONVERBAL>
24_JENN,"Shit shit shit. Shit... Oh I shouldn't have done that. That was dumb. That was dumb, fuck. Oh no..."
24_DAN,<NONVERBAL>
24_MAC,<NONVERBAL>
24_JENN,Oh no...
24_DAN,<NONVERBAL>
24_JENN,Oh my god.
24_DAN,You're... so.
24_JENN,You suck...
24_DAN,Fuck.
24_JENN,Look at that. Look at that. You suck.
24_DAN,"Oh I can't attack there, shoot. Damn it."
24_JENN,Look at that. They won't let me lose yet...
24_DAN,Damn it.
