speaker,text
30_DANN,"This morning we're gonna be looking in the book of Exodus, And we've been talking about uh, Vision. And hearing from God. I was trying to come up with a definition, in fact I, I looked it up in the encyclopedia for vision. And, there is definitely a definition, several, uh, and I didn't really like any of them, uh, so I thought I'd try to come up with one of my own. Jim Larson was uh sharing a quote, from Yogi Bara, last night, and I wanted to share that this morning. He says you gotta be careful when you don't know where you're going, because you might not get there. Which says so much, that we need to know where we're going. And vision, really has to do with, having an idea of where you're going. Our mission is a goal or task which one is destined to accomplish. Our vision, and here's the... here's the definition I came up with, you can write this down, but uh, uh don't use it unless you, uh, agree with it..."
30_AUD,<NONVERBAL>
30_DANN,It's mentally seeing...
30_AUD,<NONVERBAL>
30_DANN,"Where one hopes to be, in a specific period of time. It's in your imagination, in your hopes, that you're looking ahead. And h- trying to see where you will be, in a specific period- period of time. So our vision for the next few years. Our vision for, uh, the next ten years. Whatever. Uh, what is our vision. As a church planter, Pastor Queen came, having grown up here, and having gone off to- to school, to seminary, God brought him back, to start a church. And he began to seek God's uh vision, for the church. And through his own personal experience, and through the Scripture, and God gave him a vision, for a church that was committed to being a part of what God was doing, a church that was, invested in building the Kingdom of God. By caring for people where their needs were, and by sharing the truth, of the Gospel of Jesus Christ. Our vision is, is a direction of involvement toward a final destination. When I started thinking about missions, I thought immediately of the Blues Brothers. You know, and Dan Ackroyd, comes out, I forget what his character was, but he says, we're on a mission from God. And that's what the church is about, we're on a mission from God. In fact, let me clarify it a little more. The church has been given a mission, but our mission is not for us to go and decide what we're gonna do, our mission is to participate in, an to carry out God's mission. Because you see God, is on a mission. God's mission is to build His Kingdom. To build the Kingdom of God. To bring the world of lost people into a real and personal love relationship, with him. Through faith, in His Son, Jesus Christ. You know what, if our vision, does not include reaching lost people, and caring for lost people, then it's not God's vision. Because the Bible is very clear, that God cares about lost people."
30_AUD,Yes.
30_DANN,God loves people who don't have it all together.
30_AUD,Yes.
30_DANN,God loves people who are hurting.
30_AUD,Yes.
30_DANN,"God loves people who are suffering. Who are seeking. And if our vision, as Uptown Baptist Church, doesn't include. In fact, if our vision as individual Christians, with a relationship with Christ, does not include, reaching out, and touching, the lives of lost hurting dying people, it's not a vision from God. Because God's plan, is, and has always been, to use his people, to carry out His mission. And we're gonna see that, as we look at Moses. Beginning in the first chapter of Moses. I'm not gonna read. I am gonna read some of it, but I'm not gonna read all the way through, because we're gonna try to, breeze through the first four chapters. Let's look how God was involved in Moses. Or how God involved Moses in His mission. Gary, one of the things I want us to do, uh, on building beautiful day, is build a taller podium..."
30_MANY,<NONVERBAL>
30_DANN,Write that on one of those sheets of paper back there. We-... we need it about right here...
30_MANY,<NONVERBAL>
30_DANN,"Oops. Okay. First thing we're gonna see, is that God prepares His servants for mission. God prepares his servants for mission. As we read in... actually as we get to the second chapter, we'll see that, Uh, Moses was not only preserved, but he was prepared. Uh for his part in God's mission. We have to go to chapter one to get a little background. Read with me in verse six of chapter one. Now Joseph and all his brothers, and all that generation died. But the Israelites were fruitful, and multiplied greatly, and became exceedingly numerous... so that the land was filled with them. Then a new king, who did not know about Joseph, came to power in Egypt. Look, he said to his people... the Israelites have become much too numerous for us. Come, we must deal shrewdly with them, for-... or they will become even more numerous, and if war breaks out, will join our enemies... fight against us, and leave the country. So they put the slave masters over them... to oppress them and f-... with forced labor. And they built Python, and Ramses. As store cities. For Pharaoh. But the more they were oppressed, the more they multiplied and spread. So the Egyptians came to dread the Israelites. And worked them ruthlessly. They made their lives bitter, with hard labor in brick and mortar. And with all kinds of work in the fields. In all their hard labor, the Egyptians used them, ruthlessly. The king, or the Pharaoh, was a little upset. Because, the Israelites, who were their slaves... who were their servants. As they took a census, they realized, that the Israelites' numbers, were catching up. With their own. Of the Egyptians. And this was upsetting, because he saw this as a national threat. From his perspective, they w-... they r-... you know, he just knew that they were gonna grow to a number, and they were gonna outnumber the Egyptians, and then they were just gonna take over. You know, if any other countries decided to attack, Uh, and, to to battle, uh, the Egyptians, that he just knew that the Israelites were gonna join them, and were gonna overthrow from the inside. So the next part of the chapter, he begins to, you know, first of all he b-... he works the men very hard. He said man if I work these guys hard, there not gonna be going home to their wives, and there not gonna be, uh, having babies..."
30_AUD,<NONVERBAL>
30_DANN,"You know, I guess that was part of his plan. That's his first strategy..."
30_AUD,<NONVERBAL>
30_DANN,"So let's make it hard for them. Let's really work, work em..."
30_AUD,<NONVERBAL>
30_DANN,"So that they're too tired to go home, and, and uh..."
30_AUD,<NONVERBAL>
30_DANN,Procreate...
30_MANY,<NONVERBAL>
30_DANN,We'll use that word. But that didn't work. Cause they st-. They continued to...
30_MANY,<NONVERBAL>
30_DANN,"They Continued. They continued to d-... to uh, have babies. And they continued to multiply..."
30_AUD,<NONVERBAL>
30_DANN,"So he g- devises another plan. He goes to the midwives. You know the Israelites had midwives. They didn't have doctors, but they had, uh, women, who when a, when one of the Israelite women were gonna have a baby, then these midwives just come in, and help in the labor process. Or in the birthing process. And so he goes to the midwives and says, listen. Here's what I want you to do... you go, and you go ahead, and you do your part, and you help these these mothers, but if they have a boy, I want you to make sure that, that boy dies. If it's a girl, you go ahead and let it live. And that was his plan. Well the midwives, you know, what could they say, this is the the Pharaoh, so they agreed to it, but then they didn't do it. Because they feared God, more than they did Pharaoh. And when uh he calls em, he says what's going on. They're still multiplying. There's still boys being born here..."
30_AUD,<NONVERBAL>
