speaker,text
44_CAM,"No, he doesn't. He doesn't call really..."
44_LAJU,<NONVERBAL>
44_CAM,"I don't. The only thing is like at at home, sometimes he likes to sit by me and stuff like."
44_LAJU,"I forgot to tell you, look for the house with the reindeer. You could find it a lot easier if you couldn't remember where we were."
44_CAM,Oh really...
44_LAJU,<NONVERBAL>
44_CAM,I always remember at.
44_LAJU,Once you get to it.
44_CAM,"Once I see it, I know, oh that's it."
44_LAJU,Yeah.
44_CAM,"I'll look at some of the houses, I'm like ooh, is it this one, is this one it, and then I just-. Oh no, that's the one."
44_LAJU,"Yeah, the one with the two reindeer that, Mark and Tim last year took and put on top of each other as if they were humping. I was like-. Neighbors are gonna see this, so I went out in the morning I'm like."
44_CAM,Oh God...
44_LAJU,"so I get out of my car, stop in the driveway, take em off of each other. I was like, I'll just kill them."
44_CAM,Those naughty boys.
44_LAJU,"But um, mm, no, he just. He he, he's become more attached... and, uh- I think a lot of it is because a lot of his, friends have now gotten married, and have children, and he doesn't do as much with them. And I think that's why, but he has gotten so attached to me and it..."
44_CAM,<NONVERBAL>
44_LAJU,"I've always been very independent, and a lot of it had to do with like me growing up the way I did, with my my um, my mother dying."
44_CAM,Mhm.
44_LAJU,"Younger, and then living with my one aunt, and then my I- aunt died when I was twelve, and then moving to another aunt, which was moving up here, and, I I've always had to go back and forth, I've always traveled on my own, I've always flown everywhere by myself, uh, I've always done everything. I've had to deal with my father, I- I'd listen to my sister, when my nephew started college, how she was saying, she filled out all of his applications for where he was going and, she did all of these things when he had to apply for a scholarship or whatever, she filled out everything, and I'm like, I did it by myself, you read the form, and you fill it out."
44_CAM,Wow.
44_LAJU,"No one did it for me, you know, and I was very uh much, whatever I needed, I I got my money from my father, he paid for school, but, I did everything on my own. I I didn't have anyone."
44_CAM,"See my parents weren't very, I don't know..."
44_LAJU,<NONVERBAL>
44_CAM,"They're not extremely educated, and they're not, really on top of things, and so when it came to things like that..."
44_LAJU,<NONVERBAL>
44_CAM,They wouldn't know how to help me...
44_LAJU,Really.
44_CAM,"Yeah, they wouldn't. I mean they had no clue, they didn't give me any suggestions of where to go to school, they said, oh yeah go to school, we'll pay for it. We want you to go to school. But they had no idea of, you know, what's a good school, what's a bad school, you know, any type of direction..."
44_LAJU,Se-... uh uh Yeah.
44_CAM,They didn't give me anything like that.
44_LAJU,And see I feel that's one of the biggest setbacks...
44_CAM,<NONVERBAL>
44_LAJU,"I I see this with with black youths today, is that, because your generations in the past, were not educated."
44_CAM,Mm.
44_LAJU,"You have a harder time deciding on what's a good school, what's a good curriculum for you to take, your your parents aren't able to talk to you about it. W- just as you were saying, even though you're not black, but you were just saying that, but black children have that even more so."
44_CAM,Right.
44_LAJU,"Because you har-. You're you're more likely not to be ha- come from educated parents. Whereas I came from an educated family, it was just the fact, they made us do everything on our own. And."
44_CAM,Mm.
44_LAJU,"But, uh black people also, th- those that have more, tried to teach you to be stronger. But I think they instilled s- tried m- tried to make me so strong, that they forgot, that I was a person. And I mean like, I I often feel like at times that, and maybe it's the gayness coming out in me but, I don't like it, like and when I was home, just went home to Indiana. I went to hug my sister, and I still feel that she finds a coldness in hugging."
44_CAM,She doesn't like to hug.
44_LAJU,No. My family's not very much hugging.
44_CAM,Oh.
44_LAJU,"I mean, my whole life, we've never been very, you greet someone, you don't s- hug them. You're just like hi, how are you, and even like male female. You don't do it."
44_CAM,See uh my my mother was like that more so...
44_LAJU,<NONVERBAL>
44_CAM,And then my father was different.
44_LAJU,Very emotional. Very hugging.
44_CAM,"Yeah, very hugging, they were just. See my family is more..."
44_LAJU,<NONVERBAL>
44_CAM,It's it's different. It's like.
44_LAJU,Mm.
44_CAM,"Uh each member of the family is slightly different, and different a- amount of touch."
44_LAJU,"I always said, that if I had children, I would always. Especially if I had a son, I would hug him, just so he knew that I loved him."
44_CAM,"Right. I think it's important, I think it's good..."
44_LAJU,<NONVERBAL>
44_CAM,"I don't think you can overly hug, um, with family and stuff like that."
44_LAJU,"Yeah. See and that's how I feel, is that, I want to hug him, because I want him to know that I do love him."
44_CAM,Mhm.
44_LAJU,"And that, I I I want my children, if I if I ever had children, to know, that, there is nothing wrong with showing physical affection between two men. It doesn't make you gay."
44_CAM,Right.
44_LAJU,"You know, and that is one of the things that Scott was saying yesterday, it really bothered Scott a lot, because his nephew, uh, kept calling him Aunt Scott. Because, and his nephew was just being rude and obnoxious about every gift, he he unwrapped, and his brother said, oh that's just the way kids are today, and I'm like, no that's the way you train your kids. If you don't train your kids to be any better, then they are, and see and in Scott's family, like his brother, his older brother'll say, oh Scott's my best friend. But he'll tease Scott about-, oh why aren't you married. You know, you must be a fag. Or this, and he'll laugh it off, and he doesn't realize, well yeah Scott is gay, and it hurts Scott."
44_CAM,He doesn't know that he's gay.
44_LAJU,Hm-mm...
44_CAM,<NONVERBAL>
44_LAJU,"Has no idea. He's probably he's gonna drop him off, which is why I have to close those blinds soon. But uh, it it's the way he is. And his brother is just like that. And so, he, and h- and so his little boy is growing up the same way. Larry's twelve. And he's like this big kid, cause he's overweight. And I told Scott I said well Scott, I wouldn't take it personal, cause Scott was telling me this morning, I said, first of all, Larry's twelve years old, he's like six foot one, and he's fat. I mean, he's just probably a good two hundred fifty pounds I said."
44_CAM,He's six one. At twelve.
44_LAJU,At twelve years old.
44_CAM,Oh that's scary.
44_LAJU,"And he's like two hundred and fifty pounds. And I said Scott he's compensating, for the fact, I said I bet you the kids pick on him, I said he's different. I said so therefore, he probably is a big bully at school. And I said, so he's probably just like this kid who's just like, real bitter, because nobody. And I said his dad is just an a a jerk, Scott's brother, will call our house, and just, is just rude to Scott, But yet he'll turn around and ask Scott to borrow five thousand dollars. I mean like he just borrowed twenty-five thousand dollars from Scott, like two years ago, and told Scott, oh I'll give it back, I'm gonna invest it and I'll give it back in three months. So, he gives Scott. It takes him instead, a year and a half to pay Scott back. Like w- Scott's got twenty-five thousand dollars just to lay around. Like that. You know and, that's the way his brother is. You know very, and he's just, he's just mean to Scott. He says things to Scott, just like, oh just awful things about gay and."
44_CAM,"Well, why doesn't Scott say something."
44_LAJU,"Because, Scott hasn't dealt with his gayness himself, and he hasn't dealt with, who he is."
44_CAM,Mm.
44_LAJU,And that's why he doesn't say anything.
44_CAM,So you can't really blame the guy in the sense that...
44_LAJU,<NONVERBAL>
44_CAM,He doesn't know he's hurting him.
44_LAJU,If Scott doesn't stick up for himself.
44_CAM,Right.
44_LAJU,And I keep telling Scott...
44_CAM,<NONVERBAL>
44_LAJU,You're gonna have to say something...
44_CAM,<NONVERBAL>
44_LAJU,Because all of these things are hurting you.
44_CAM,Yeah.
44_LAJU,"And Scott's like oh it doesn't bother me, and I'm like then why are you talking about it. I said i- if that would have been my nephew, and he would have said that to me, I'd've knocked him across that chair, I don't care how big he was..."
44_CAM,<NONVERBAL>
44_LAJU,Uh uh.
44_CAM,Oh yeah.
44_LAJU,"Uh I said my nephews d-. My nephews and nieces do not, one of the little girls..."
44_CAM,<NONVERBAL>
44_LAJU,"F- uh, tried pulling something on. We went shopping, and tried the little attitude in the in the mall. And I grabbed her and I said, I don't care if you are my sister's child, I will knock you across that bench, in a second..."
44_CAM,<NONVERBAL>
44_LAJU,I said I don't have to take that...
44_CAM,<NONVERBAL>
44_LAJU,I just it's. You will never go shopping with me again...
44_CAM,<NONVERBAL>
44_LAJU,"Um, I just don't believe in it, and I I I'm sorry, I was not hit as a child, but I also was not nasty, like some kids now. He's right. They do talk bad. Some of the kids say things, but kids always do, but, that's not an excuse..."
44_ENV,<NONVERBAL>
44_CAM,Exactly...
44_LAJU,<NONVERBAL>
44_ENV,<NONVERBAL>
44_LAJU,Hello. Hello. What's wrong.
44_CAM,It's Jimmy.
44_LAJU,"Why... Why... uh uh Okay, alright. Wel-. Yeah. If you don't have enough gas and you're worried, that you're gonna run out, I wouldn't go anywhere either. So why don't you call-. I'll call you later on. Okay. Bye..."
44_ENV,<NONVERBAL>
44_LAJU,He's afraid that he's gonna run out of gas getting over here.
44_CAM,Well why doesn't he get gas.
44_LAJU,"I don't know, he drove all the way back from Green Bay with, just on that. And he thought he was gonna, like, make it, and somebody would be open, and I'm like, so he said he's like, it's-. He said it's like past empty, it's past the E, and so he's afraid, that he'll run out on his way over here-, and he probably would."
44_CAM,"Oh. Well he should just, go to a gas station."
44_LAJU,"So he said he'll. Well there's one down the street from his house, but it'll probably be open tomorrow morning."
44_CAM,Oh.
44_LAJU,"It's not open now. So he said he'd just rather stay home. Instead, and I said fine, go ahead and stay home..."
44_CAM,<NONVERBAL>
44_LAJU,"But I don't know, I I really think that, it it's hard..."
44_CAM,<NONVERBAL>
44_LAJU,"It's hard, it's it is hard having, to hide this like Scott's doing, I couldn't hide it any longer than he has, he's hiding it way too long."
44_CAM,Yeah...
44_LAJU,<NONVERBAL>
44_CAM,"No I couldn't hide it that long either. I told my mother when I had like, my boyfriend moved away. She s-."
44_LAJU,Is that why you told her.
44_CAM,"Mm. Cause I was really upset. And then I s-. And then she's like, well it's a good thing he moved away, cause he was sort of effeminate, and I was really offended."
44_LAJU,That's how she took it.
44_CAM,"Yeah. And I was really offended, cause she said something like..."
44_LAJU,<NONVERBAL>
44_CAM,"Well it's a good thing, he was sort of weird, I didn't like you hanging around him. And I said what do you mean he was weird. And she said he was sort of effeminate. And I was like, well what do you mean, he's gay or something, she's like well I think he might have been. And I said well uh, why, does that bother you. I said because I am. And she's like, no. You're not. I know you. You're not gay..."
44_LAJU,<NONVERBAL>
44_CAM,"And I said, yes I am. I said, how do you know me, better than I know myself... And she's just looking at me, and she was like really upset..."
44_LAJU,Did she tell your dad or did you tell your dad.
44_CAM,"No, she ended up telling him I think eventually, but not right away. First thing I had to go to see a a psychiatrist..."
44_LAJU,Oh she made you go do that.
44_CAM,"Mhm, I went."
44_LAJU,Oh Jim's mother told him that too.
