speaker,text
41_KRIS,"Well let's kind of figure out a classic, um, uh diet, uh, quota, uh uh for you. And, let me get a piece of paper, so that we can write that down..."
41_ENV,<NONVERBAL>
41_PAIG,<NONVERBAL>
41_KRIS,The way we do this.
41_PAIG,Yeah.
41_KRIS,"Is first of all, we make a, a guesstimate, of how many calories, typically, that you would need. D- we- we didn't do this last time did we."
41_PAIG,Hm-m.
41_KRIS,"Okay. Alright. Yeah, I think we were gonna wait, until we, cause you were gonna change some things maybe, after you saw Doris. So, first of all we make a good guesstimate. Of how many calories you need. And that's always a tough one. Um."
41_PAIG,Mhm.
41_KRIS,"Most women, unless you work out a lot. You probably aren't burning much more than like eighteen hundred, to maybe two thousand calories."
41_PAIG,Mhm.
41_KRIS,"So, what we can do, um, I would say, I'm gonna go ahead and make it out about eighteen hundred. Just because, uh, you're at a good weight, you're about five five, um, I think that would be a prudent place to, to start out from. I know I won't uh, cause you to gain weight, and, you probably won't lose any either. But uh..."
41_PAIG,<NONVERBAL>
41_KRIS,Okay. So we're gonna take eighteen hundred calories...
41_PAIG,"Uh h-. How um, how many calories do you think I'm eating now, or can you even tell that..."
41_KRIS,<NONVERBAL>
41_PAIG,From looking.
41_KRIS,"I could do a calorie count, um, on that, but I'd actually need more amounts."
41_PAIG,"Although, you wouldn't be able to tell, because, there's no, uh I don't write down, like the fats, and things like that."
41_KRIS,"Well, if, if you gave me real specific amounts. Like, I had, you know, one quarter cup of soy milk, half a cup of cereal."
41_PAIG,Yeah.
41_KRIS,Then I could.
41_PAIG,"Oh, okay-."
41_KRIS,I could count your calories.
41_PAIG,I see...
41_KRIS,And and figure that out. And run it through the computer. And get a printout.
41_PAIG,Mm...
41_KRIS,<NONVERBAL>
41_PAIG,Hm.
41_KRIS,"Of your nutrient ratio, and everything."
41_PAIG,Wow.
41_KRIS,"For the day. In fact if you wanna do that, I'd be glad to run it for you, But you'd have to take one day."
41_PAIG,Mhm.
41_KRIS,And really.
41_PAIG,And write everything down. Yeah.
41_KRIS,Be...
41_PAIG,<NONVERBAL>
41_KRIS,"Like, precise."
41_PAIG,Okay.
41_KRIS,"Um, okay. So eighteen hundred calories, times, point four, that's gonna be forty calories, or excuse me. Um forty percent of your calories, coming from carbo hydrate. And that's Doris's standard protocol really."
41_PAIG,Mm.
41_KRIS,"Okay times point four, gives us seven hundred and twenty carbohydrate calories."
41_PAIG,Yeah.
41_KRIS,Then we divide that by four...
41_PAIG,<NONVERBAL>
41_KRIS,Calories per gram. You've...
41_PAIG,<NONVERBAL>
41_KRIS,"I know you've seen this before. Which gives us a quota, of a hundred and eighty grams of carbohydrate per day. Actually I should've done that."
41_PAIG,Mm.
41_KRIS,Okay. Then we have to distribute it.
41_PAIG,Wow. That's low...
41_KRIS,Yeah.
41_PAIG,That's not that much.
41_KRIS,It is...
41_PAIG,<NONVERBAL>
41_KRIS,"Then we have to distribute that, into a, an ideal ratio. Now you always do have breakfast. Really. Unless you're running, a bit on the higher side."
41_PAIG,Really high. Yeah.
41_KRIS,"And you always have some kinda lunch pretty much, and you always have some kind of dinner."
41_PAIG,Well yeah.
41_KRIS,Basically...
41_PAIG,<NONVERBAL>
41_KRIS,"Now the mid-morning snack, the snacks are hit and miss. That's where, we maybe, would h- have to, to look at things. A little bit more closely. But usually, lunch and dinner are your main meals. And we would give you about, a thirty percent quota, at both lunch and dinner, which is, about fifty four grams, at each of those places."
41_PAIG,Hm.
41_KRIS,"Would be sort of your ballpark quota. And, uh it's not outlandish. Like here you were sixty-four, well, a little bit higher. Um."
41_PAIG,Mm.
41_KRIS,"Here, well you were about uh forty fifty-nine, sixty-four. So sixty-four, fifty, that was seventy-four. So it's a little bit higher. Is what you're used to doing."
41_PAIG,Mhm.
41_KRIS,"And, um..."
41_PAIG,<NONVERBAL>
41_KRIS,Yes.
41_PAIG,"Yeah uh, I remember. Like, a long long time ago. Let's see uh, it was, I guess forty, maybe forty forty-five seventy. Or something."
41_KRIS,Okay.
41_PAIG,That's how they had it divided up.
41_KRIS,Okay.
41_PAIG,"I think. Although, that's m- more. Right. Let's see..."
41_KRIS,T sounds pretty high.
41_PAIG,That's. Yeah.
41_KRIS,Yeah.
41_PAIG,"That's, what. A total of a hundred and."
41_KRIS,"It might've been based, either on a higher calorie level..."
41_PAIG,<NONVERBAL>
41_KRIS,"Or, a higher percent, of your calories coming from carbos."
41_PAIG,Mhm. Mhm.
41_KRIS,Like if this were fifty percent.
41_PAIG,Mhm.
41_KRIS,"Which is probably more realistic, for how you eat."
41_PAIG,Mhm.
41_KRIS,"Being a vegetarian, you eat more... uh And we can change it up. But we'll use this as a base. And then we wanna compare it."
41_PAIG,Mhm.
41_KRIS,"To what you typically do, and, the thing is if you started doing this right now, you'd have low blood sugars."
41_PAIG,Right.
41_KRIS,Cause you've already adjusted your insulin.
41_PAIG,Yeah.
41_KRIS,To another level.
41_PAIG,Mhm.
41_KRIS,"But I think what you could learn from this, is that, um, at least, if you sort of chose a standard place for a while."
41_PAIG,Mhm.
41_KRIS,"Until you got things a little more stabilized, it might be easier, to do your insulin."
41_PAIG,Mhm. Mhm.
41_KRIS,"And then, um, once you, y- are a little more comfortable with that, then you can start doing this flux with."
41_PAIG,Right.
41_KRIS,"Adding the unit for another ten grams. Say if you usually have sixty-four, and you find, you know, ex units of insulin works for that."
41_PAIG,Mhm.
41_KRIS,"Well, uh then you can- jockey it from there. Now at breakfast, we often keep that down around twelve, because."
41_PAIG,Twelve. Wow.
41_KRIS,"Uh, percent. Uh."
41_PAIG,Oh.
41_KRIS,Point one two times.
41_PAIG,"I thought you meant grams. I was gonna say h-, where do you find food, that's that low."
41_KRIS,Well...
41_PAIG,<NONVERBAL>
41_KRIS,Some people actually end up having to do that. That's only about twenty-two grams.
41_PAIG,"Zero, or something."
41_KRIS,Because of that dawn phenomenon.
41_PAIG,Mm. Mm.
41_KRIS,"So, that's not much, at all. Then."
41_PAIG,"Yeah, like even an English muffin is too much."
41_KRIS,Unhunh. Unhunh.
41_PAIG,Even oatmeal.
41_KRIS,"It's it's uh really difficult... you can either have, either or, sort of a thing. Let's see, sixty seventy-two, okay. So that gives us a twenty-eight, to distribute throughout the rest of the day. And, um, making a decision of how to do that, really involves your insulins. Now, in the morning, you've got a good amount. Of regular insulin that you take."
41_PAIG,Mhm.
41_KRIS,"So I would wanna put a little bit higher percentage, for your snack there. Like."
41_PAIG,Mhm.
41_KRIS,I would say maybe even ten percent here. Um.
41_PAIG,"See, I hate that snack... uh Having to eat snacks."
41_KRIS,Uh Oh.
41_PAIG,I just don't have time...
41_KRIS,<NONVERBAL>
41_PAIG,You know.
41_KRIS,The only trouble with that is.
41_PAIG,Uh uh.
41_KRIS,"At breakfast, you, just won't have your insulins there for you, to eat the big carbo breakfast, typically."
41_PAIG,Mm.
41_KRIS,"Unless, you run high, after breakfast. And then it comes down, when the insulins finally do get working."
41_PAIG,Mhm.
41_KRIS,But then you're running high.
41_PAIG,Mhm.
41_KRIS,"And that's, you know, that's the only way to protect yourself."
41_PAIG,Right.
