speaker,text
51_FRAN,"Well I went to this church, and this is very interesting."
51_SEAN,This is in Meridia.
51_FRAN,Merida.
51_SEAN,Merida.
51_FRAN,In the Yucatan.
51_SEAN,That's right.
51_FRAN,"And it's lovely. The people are uh sweet and nice, they're little, they're dark, they all wear white, and the city is quite nice. It's a very manageable size. Merida. You can uh-."
51_SEAN,Unhunh.
51_FRAN,"You know, walk around a lot."
51_SEAN,Walk everywhere.
51_FRAN,"And, you know, i- i- it's really lovely. And, uh, anyway I wen-. And th-. And the twine makers, the jute industry was very big there at one time. And the cemetery, there's a, there was, I don't know if it was called a labor union. But some kind of association. Uh, of twine makers. Were, uh, buried together, they had a section in the cemetery. And carved in marble, and then painted garish colors, like aqua, and yellow, and everything. But carved in stone is these ropes, all around the, the various graves, and great knots and things. And. But it all carved in stone, and then painted, your basic Mexican house paint. You know all those colors."
51_SEAN,Yeah.
51_FRAN,Yellow.
51_SEAN,Nice bright.
51_FRAN,"And aqua, and pink, and, you know."
51_SEAN,Nice bright colors.
51_FRAN,"Green, you know that green..."
51_SEAN,<NONVERBAL>
51_FRAN,"And, it's a wonderful place."
51_ALIC,Celandine.
51_SEAN,Indian Indian colors.
51_FRAN,"The cemetery. But the, But this, Where now is this church."
51_SEAN,Celandine.
51_BERN,Not celandine. No that's Ch-.
51_FRAN,That was built from the.
51_SEAN,Much too subtle.
51_ALIC,Darn.
51_BERN,That's f- China.
51_FRAN,"Uh, stones of the temple..."
51_BERN,<NONVERBAL>
51_FRAN,By this p- t-.
51_ALIC,Modern.
51_FRAN,This same priest.
51_SEAN,Mhm...
51_BERN,<NONVERBAL>
51_FRAN,"And is. A-... uh there-. There was a tree, that burned all night, and never. And and wasn't consumed by the flame, and the tree's still there, and they, It's, you know, i- uh it's fenced, and people say, this is the tree, and there are several things around this big square."
51_ALIC,"Oh, mythology's so great."
51_FRAN,And.
51_ALIC,"That's what we're doing, we're making our own up right now."
51_FRAN,You know what's right there.
51_ALIC,With our little tape recorder.
51_FRAN,An AA uh meeting place. And painted.
51_SEAN,Ah.
