speaker,text
14_FRED,"Okay. One large loan, renewed, a hundred ninety-seven thousand, a hundred eighty dollars. It's on Gerald and Pamela."
14_JIM,Okay.
14_FRED,"They've paid, they've reduced, no problem. He's handled his line of credit as agreed, so it's pretty routine. Joe."
14_JOE,"Okay. First loan request I have, is an existing real estate mortgage, that will be refinanced into the secondary market of Fannie Mae. Customer is Gerry and Pamela Tucker, at sixty-one fifty-eight Main Street, in Hillsdale Illinois, they're requesting eighty-four thousand dollars, on a thirty-year Fannie Mae fixed rate loan, this would include the cost of doing the refinance appraisal, title work, and points."
14_FRED,Eighty-four.
14_JOE,"Eighty four even... Their monthly payment of principle interest taxes and insurance, would be seven sixty-one eighty-nine, based at the current thirty-year rate. They estimate the value of their home to be, one-hundred and ten thousand dollars. We had an appraisal in nineteen ninety-one, by a certified appraiser, that indicates the value of the house was a hundred and three thousand dollars. Eighty percent of that would make it eighty-two four. So, um, in order to make them a loan for eighty-four thousand, it must appraise for a hundred and five. So that will be, will determine whether or not we can go the full eighty-four, and whether they have to come up with some money out of pocket. Their assets total one sixteen four seventeen, their liabilities eighty three, their net worth thirty-one."
14_FRED,So all they owe is the house...
14_JOE,Mhm. They um.
14_FRED,T T T.
14_JOE,"Currently have a debt to income of twenty-eight over twenty-seven, and after the refinance, they would have a debt to income of fifteen over twenty-three..."
14_JIM,"Where are they now, I missed that. They're fifteen over."
14_JOE,No. They're currently twenty.
14_FRED,They can't be.
14_JOE,Ove r twenty-seven. I-.
14_FRED,"Oh, okay. Twenty."
14_JOE,Yeah. Twenty over twenty-seven. Yeah.
14_FRED,You can't even.
14_JOE,Twenty over tw-...
14_KURT,<XX>.
14_FRED,You can't even read your writing.
14_JOE,I couldn't even read my f-... my own writing...
14_FRED,<NONVERBAL>
14_JOE,It's twenty over twenty-seven.
14_FRED,Okay.
14_JOE,And after the refi it's fifteen over twenty-three.
14_KURT,"What is acceptable pretty much, uh, what figures."
14_JOE,Twenty-eight over thirty-six is the maxes.
14_KURT,It's as high as it could go.
14_JOE,"See, so they're well within."
14_KURT,Okay. I just wondered.
14_JOE,They're well within their debt to income.
14_KURT,"I always heard the figures, and never did know what was high, and."
14_JOE,Right.
14_KURT,Low don't make any difference.
14_JOE,Yeah. Um.
14_FRED,So you said they're gonna be fifteen.
