speaker,text
47_FRED,"Yeah. I tell you man, that factory's the pits man."
47_RICH,What's new.
47_FRED,Last night I got into a hassle with James Boyd. I'm in the cafeteria.
47_RICH,Yeah.
47_FRED,"And I took a break, that was just a little bit too long man. You know."
47_RICH,Yeah...
47_FRED,<NONVERBAL>
47_RICH,I can imagine.
47_FRED,Half hour break.
47_RICH,You stretched a fifteen minute break into a half hour break...
47_FRED,to a half hour. And then he comes into the cafeteria. And I thought he was coming in to chase everybody away.
47_RICH,He was after you.
47_FRED,But he's coming after me. And he calls me. And I'm walking out the door. Right as he's walking in the other one.
47_RICH,Unhunh...
47_FRED,"And he goes, Fred, I wanna talk to you, come here. And I go, oh man, what is this about. And on my production card. Let's see. The day before yesterday. I did ice cream. Right, Balian."
47_RICH,Unhunh.
47_FRED,And you gotta pack those in cases. And.
47_RICH,Right.
47_FRED,"So like, I didn't put that down on my production card."
47_RICH,How many cases you packed.
47_FRED,"I don't know man. I packed two pallets. You know, I don't know how many cases that is."
47_RICH,Unhunh.
47_FRED,"But, you know, that, that shit was heavy man. And like, and like, I put down on the card, you know, no cases. Because it was lost time. You know, you know we."
47_RICH,Right.
47_FRED,We stripped the sides and everything.
47_RICH,Right. Yeah.
47_FRED,And like.
47_RICH,Y- y- you were teaming up with somebody.
47_FRED,There were no cases.
47_RICH,Or working alone.
47_FRED,"Uh, I w-... uh, uh Gutierrez was doing the same job. But we weren't working together."
47_RICH,Oh you're working alone.
47_FRED,"N-yeah, and so, he comes and says, well, he goes, I don't know if you've, if you've, packed this or not. You know. On your production card, all it says, you know, is that you did three thousand sheets, but you did-."
47_RICH,Two loads.
47_FRED,"Yeah. But you didn't pack it. So I go, yeah, I go look man, there they are. You could see, there's my name, uh stamped right on there. I just didn't put it down. Oh, well I gotta figure it out. And he goes, and what are you doing in the cafeteria so late. I'm just going, aw man, this is the pits man. This is at the bottom of the."
47_RICH,That's the last thing you wanted to hear.
47_FRED,"Yeah really... uh This fucking mayate. You know, getting on my case."
47_RICH,Yeah...
47_FRED,<NONVERBAL>
47_RICH,Well that's nothing new.
47_FRED,It's nothing new.
47_RICH,It's always been like that.
47_FRED,It's. It's par for the course man. Right...
47_RICH,"Yeah, definitely. Ts- why I can't take that, that type of living anymore, even is this, uh, career doesn't work out for me, I'll find something that will."
47_FRED,"Something else. Well you're gonna do real estate maybe, right."
47_RICH,"Definitely, I'm. I got my books and everything, I'll be studying and uh, but in a sense, I need uh, some type of steady income."
47_FRED,"But, but uh, you s-. Th- the competition man. I mean, is it real tough. Like, on the lot."
47_RICH,"Yeah, it is. There's def-. And there's guys that've been doing that four or five years, and."
47_FRED,And they're real good at it.
47_RICH,"That are real good at it, and they know how to talk to the people, and they know that, when somebody's coming in, if they're buying or not."
47_FRED,"Oh, they could tell right away."
47_RICH,"Yeah but that all comes with time. You know, and."
47_FRED,Yeah.
47_RICH,"And they're pretty helpful with me, and uh, you know it'll all come in time. Right, I- I figure, the more cards I get out, the more people I talk to, n- the more cars I'm gonna sell. Just all comes with time. Once I get my experience, I'll be up there too in the top four salesman..."
47_FRED,Your parents don't know yet. Hunh.
47_RICH,No. They'll know when they come back.
47_FRED,"I... and I think my dad told me yesterday, they're coming back the fifteenth... or sixteenth."
47_RICH,"Yeah... definite-. I think s-... uh It's gonna be the fifteenth, which would be on a Saturday I think. And I'll be working till nine o'clock. So they'll, they'll be pretty happy for me, more or less, because uh, they didn't want me to work in the factory much longer."
47_FRED,"Yeah, I know. My mom doesn't know what to do to get me out. But, they didn't take a trip through, Brazil, and Argentina."
47_RICH,"I don't know, I don't know they- they, they didn't."
47_FRED,They spent the whole time in Guayaquil.
47_RICH,"Yeah I think so. They tol-. My dad told me he was gonna go to uh, Argentina, and Peru, and Colombia, but, he only wrote one letter, and and they were in uh."
47_FRED,"No one's called em, y- I mean no one's talked to them."
47_RICH,No...
47_FRED,<XX>.
47_RICH,"He sent postcards to everybody, and a letter but."
47_FRED,Yeah.
47_RICH,"Other than that, he hasn't called or told us what's up, and he'll be in here no time."
47_FRED,Is he staying over at Miguel Juarez's.
47_RICH,Yeah.
47_FRED,Yeah.
47_RICH,"And uh, the other architect. Is his nephew or something. Pe-. Pedro Cruz."
47_FRED,Pedro Cruz.
47_RICH,"Yeah, he's a architect or."
47_FRED,I never met him. I know Miguel.
47_RICH,That's his.
47_FRED,I've been to his house a number of time-.
47_RICH,His nephew. Th- one of his brother's sons or something.
47_FRED,Unhunh.
47_RICH,"But uh, they'll come back, they'll be happy to see me here, that I got a new career going, and uh."
47_FRED,"They weren't all heartbroken about, you know, Jeanie and that."
47_RICH,Well they have no idea what's happening right now.
47_FRED,They must have been. They have no idea <XX>.
47_RICH,"When they left, we were on shaky grounds, but, uh you know, they thought it might be able to work out. So when they come in, they'll be pretty shocked."
47_FRED,Yeah.
47_RICH,"And, and hurt. But uh, like I say, things will work out f- for the best."
47_FRED,"What about her folks. They're not sorry at all, huh."
47_RICH,"No uh, in fact I've seen em, I. I w- I went to church with em, for the last three Sundays."
47_FRED,Really.
47_RICH,With Jeanie.
47_FRED,Wow.
47_RICH,"She thought it might, you know, help our relationship as friends, and uh."
47_FRED,She still considers you man. Hunh.
47_RICH,"Exactly. She does, because I mean, we went to church together, for the last three Sundays."
47_FRED,Yeah.
47_RICH,"And then, then we went to the movies after, and her her folks were at church, and, you know, n- afterwards, her mom, w- had a injury on her leg or something, she wasn't at church last Sunday, we went to the, to their house... uh And uh, I went over there, and her brother was there, her nephews and nieces, her sister, our godson, And uh, you know, it was just like, everybody was real friendly and everything."
47_FRED,Yeah.
47_RICH,"I don't know if the parents are aware, that we did, you know."
47_FRED,Break up.
47_RICH,"Separate, but it, possibly was for the better, cause they, they didn't feel comfortable with us living together anyhow."
47_FRED,"Yeah... right, that's not looked on too good hunh."
47_RICH,"No. So, w- what they, what they probably think is, you know, that we still have a lot of love for each other, That, moving out was the best thing."
47_FRED,But sh-.
47_RICH,"Until we both are ready for marriage, and if she still loves me, and I still love her, and, we wanna get married, there's still the chance of us getting back together, and getting married this time."
47_FRED,Yeah.
47_RICH,"So I mean it. I think things are working out pretty good. She called me the other day and uh, you know, she calls me and talks to me, and I call her and ask her how her day was and everything."
47_FRED,"Yeah. What, what does uh, your sisters say."
47_RICH,"N- they tell me to stay away from her, don't even call or anything."
47_FRED,Yeah.
47_RICH,"Wait till she calls you and everything. But uh, you know, that's not right."
47_FRED,Yeah. That's hard man.
47_RICH,"I mean, if she accepts me calling her, and she doesn't tell me, don't call me or."
47_FRED,"They're telling you that, why. To, like uh."
47_RICH,"Cause they feel that, she's gonna get too strong, by me, you know uh, kissing her ass."
47_FRED,Oh.
47_RICH,Or something or or or.
47_FRED,Exactly.
47_RICH,Crawling back.
47_FRED,I see.
47_RICH,"And begging her, uh you know..."
47_FRED,<NONVERBAL>
47_RICH,For me to come back or.
47_FRED,She gonna get the upper hand.
47_RICH,"Exactly. Which, which, you know, uh she probably already does. But, um."
47_FRED,Yeah.
47_RICH,"I'm not gonna just wait for her to call me, because it's not right, I have feelings for her, I wanna know, you know, how she's doing."
47_FRED,Doing.
47_RICH,"I'm gonna communicate with her. That's all there is to it. It's not like I w-. I'm asking her, you know, let me move back in or, you know, I'm sorry I."
47_FRED,You just. Yeah.
47_RICH,"I just wanna remain friends with her, and find out how she's doing."
47_FRED,Yeah.
47_RICH,"So they, they tell. I don't tell em I call or nothing. You know, and uh, And I sent her flowers last week, I sent her flowers to work."
47_FRED,Yeah.
47_RICH,The day before I moved out...
47_FRED,<NONVERBAL>
47_RICH,"Just to tell her I was sorry about everything that had happened, and that uh, you know I hope we could remain friends, and that God brings us back together, if it was meant to be."
47_FRED,Yeah.
47_RICH,"And she was real happy about this. She said that really meant a lot to me. You know, That you did send me flowers, and uh."
47_FRED,"And then-. Then the, and what you wrote."
47_RICH,"Yeah, exactly. Cause she knew it came from my heart, no matter what, I'd put her through and everything, she knows deep down inside, I really did love her, but I had a problem or something."
47_FRED,Yeah. You had to get something out of your system.
47_RICH,"And, Yeah. But I don't even know what it is in fact. I might have to go to therapy or something, to find out..."
47_FRED,<NONVERBAL>
47_RICH,"Because there's no. There's no way I, I should..."
47_FRED,<NONVERBAL>
47_RICH,You know.
47_FRED,You should be like this.
47_RICH,Exactly...
47_FRED,<NONVERBAL>
47_RICH,I mean an-. People say you...
47_FRED,<XX>.
47_RICH,"You act out of uh, it's okay, most men do look at other women, and uh, you know, things go through their mind and everything, but that I'm impulsive. I'd act on my impulse."
47_FRED,Yeah.
47_RICH,"Like I'd see something, I'd want it, and I'd go after her, where I, w- I had a beautiful woman, I shouldn't have thought like that at all."
47_FRED,Yeah.
47_RICH,"This what a lady told me that, that was a therapist. She said she was gonna get me somebody to go talk to and everything. She said it po-. Ma-... possibily was I was uh, not satisfied with myself. I wasn't happy with myself for some reason, and that I just acted out of impulse."
47_FRED,Yeah...
47_RICH,<NONVERBAL>
47_FRED,Wow.
47_RICH,"So, I don't know... i- it is a problem, because I, uh I I did have a nice old lady and um, Kind of miss her and everything..."
47_FRED,<XX>.
47_RICH,"It's lonely coming home after putting in t- twelve hours on the lot. And working all day and, you know, working all evening, and then you don't have anybody to come home and share it with."
47_FRED,Yeah. Y- are y-. Are you working twelve hours. You're gonna be.
47_RICH,Yeah.
47_FRED,You're gonna be doing that.
47_RICH,Yeah.
47_FRED,Nine to nine.
47_RICH,"Definitely. Nine to nine. Well I mean-, If I want. That's a. That's up to me."
47_FRED,Yeah.
47_RICH,"Basically, you know, they're gonna give us a shift. Either, nine in the morning, to three in the afternoon, or, or th-, two in the afternoon, to nine in the evening. See."
