speaker,text
50_DANA,I thought they were gonna be back by now.
50_KELL,You didn't hear em playing last night.
50_DANA,I know.
50_KELL,Where did they go.
50_DANA,They went out to dinner with Arianna's parents.
50_KELL,Arianna's parents. Yeah. That was her grandma on the phone.
50_DANA,"They left at like, quarter of eight."
50_KELL,"Mm. Maybe they went shopping. First, and then went to dinner."
50_DANA,I think they're hanging out. With...
50_KELL,<XX>.
50_DANA,The Callahans. Gotta have some of my sister's bread. It is so good.
50_KELL,"What. Is it like regular bread, or is it."
50_DANA,No. Molasses.
50_KELL,Oh.
50_DANA,"Oh, I love this bread... It's so good. Oh."
50_KELL,You should make it.
50_DANA,"No, I don't know how to make it."
50_KELL,That is the cutest cutting board. Isn't it.
50_DANA,I know.
50_KELL,I love it...
50_DANA,Little piggies. You wanna piece of toast.
50_KELL,Sure.
50_DANA,Here. Try some of it first...
50_KELL,It's different. I like it. When'd she start making this.
50_DANA,"I don't know, Kinda like couple years ago."
50_KELL,Mm. Does she always come home in the summer. From school.
50_DANA,Mhm.
50_KELL,Oh really...
50_DANA,"<XX>, <XX>, Cause, she gets really homesick."
50_KELL,Oh does she.
50_DANA,"So, and she likes to come home. And we have that house, at the Cape and stuff."
50_KELL,"Yeah. See I don't really miss home. I mean I miss my family you know, but like, I don't think about them, when I'm up here really. Except for I call every few days."
50_DANA,"Oh I don't, I miss my house."
50_KELL,Yeah. I miss my house.
50_DANA,I miss the feeling of being home.
50_KELL,"Mm. Mhm. But like I'm not homesick at all. Like I'm perfectly, happy up here."
50_DANA,Yeah.
50_KELL,Plus it's such a pain to drive home. Four hours or whatever.
50_DANA,"Mhm... This on the bread. It's good... We have so many plates. These are such awesome cups, where do you think they got them."
50_KELL,I have no idea. I love em though. I totally would.
50_DANA,They're so awesome.
50_KELL,"I would use that, all the time. And I really try hard not to lose it too. This is cute... who brought this."
50_DANA,I did.
50_KELL,Oh really. Oh yeah. I think I remember unpacking it... .
50_DANA,It's not really for sugar but.
50_KELL,That's okay. It's basically for cream. I won't tell. Just as long as it's something white.
50_DANA,Whoops. What'd you have for dinner.
50_KELL,Oh yeah it's a good flour.
50_DANA,Oh you made pasta.
50_KELL,"Yeah, and then we went to Hank's where we made, chicken sandwiches. And then we had free ice cream out on the quad."
50_DANA,Oh was there free ice cre-. Did you see anybody.
50_KELL,"Na. I saw that girl, Amanda. That lived on our floor, the one with the weird laugh, She got a birthmark on her face."
50_DANA,Mm.
50_KELL,Like a stain colored birthmark.
50_DANA,Oh yeah.
50_KELL,And then I th-.
50_DANA,No she used to be on our floor. She moved.
50_KELL,Yeah. Yeah. Used to be.
50_DANA,The weird weird one. She went out with Tom Engle.
50_KELL,"Yeah. That's right. Yeah, he was in their room. And that girl Laura. Lara, from New Jersey."
50_DANA,Which.
50_KELL,That was in their room too. The triple. Oh no. I hate bugs...
50_DANA,That's just a fly.
50_KELL,"Um, the other girl that was in the."
50_DANA,Here.
50_KELL,"In Sharon's triple. Lara. From, Newark. New Jersey."
50_DANA,Oh yeah.
50_KELL,But they live in that.
50_DANA,Didn't see them around there last year.
50_KELL,They live in that Redstone SAFE House.
50_DANA,Oh.
50_KELL,"That's why. And it was like, a free ice cream thing for Coolidge and the SAFE House."
50_DANA,I gotcha... Isn't it good bread.
50_KELL,Mm...
50_DANA,<NONVERBAL>
50_KELL,Yeah it is. It's thick. Thick. It's not as light.
50_DANA,Mhm. No. That's the dough.
50_KELL,"Yeah it's heavier. So it's good. I think I'm totally just gonna stay in and read, I'm so exhausted. I didn't get that much sleep last night. No going out for me tonight. Last night was enough..."
50_DANA,"Mm, I'm tired now. I still kinda wanna hang out though."
50_KELL,Yeah. Are they partying at Ed's or something.
50_DANA,They were gonna come here.
50_KELL,Ah.
50_DANA,But.
50_KELL,I think I'm totally just gonna sleep. I hope that plug isn't messing up the.
50_DANA,Mm-mm. Hey.
50_NANC,We're here...
50_KELL,<NONVERBAL>
50_ARIA,Get some here.
50_DANA,Hi.
50_NANC,Hi.
50_DANA,Yay.
50_NANC,I gotta pee so bad.
50_DANA,How was dinner.
50_KELL,Uh-oh.
50_NANC,What.
50_DANA,How was dinner.
50_NANC,Late.
50_DANA,Mm.
50_KELL,Did they know each other before school. No.
50_DANA,"Hm-m. They had heard of each other. Like, they knew."
50_KELL,Mm. It was like next town over or something like that.
50_DANA,I don't think they were friends.
50_ARIA,Hi.
50_DANA,Hi. Why are you smiling like that.
50_ARIA,Just cracking up.
50_KELL,"Arianna, what are those for."
50_ARIA,You can have one if you want one.
50_KELL,Ha ha ha ha ha.
50_ARIA,Yeah you can...
50_DANA,<NONVERBAL>
50_KELL,<NONVERBAL>
50_ARIA,"They're from um, We do, My mom has like caretaking up on Stratton. And they have the LPGA golf tournament there."
50_KELL,Mhm.
50_ARIA,"And we caretake for all of the, like, bigwigs. So."
50_KELL,That is awesome. Those cups are so great.
50_ARIA,They uh.
50_DANA,That's awesome.
50_KELL,Wanna try sh-.
50_DANA,Oh.
50_ARIA,And I got a whole case.
50_KELL,I'm so excited.
50_ARIA,Like the companies s-. Like Pepsi was one of the sponsors.
50_KELL,Unhunh.
50_ARIA,So they sent all this stuff. Got a whole case. Of apple- cinnamon uh rice cakes.
50_KELL,Those are good.
50_DANA,Unhunh.
50_ARIA,I got like everything...
50_DANA,<NONVERBAL>
50_ARIA,It's the best.
50_KELL,That's so funny.
50_DANA,I went shopping for food. I got myself some food tonight.
50_ARIA,You did.
50_DANA,"My sister made a loaf of bread, gotta have a piece. It's so good..."
50_ARIA,I'm stuffed...
50_DANA,<NONVERBAL>
50_ARIA,Um.
50_DANA,Where'd you go.
50_ARIA,"The Shanty. It's um, d- right on the water. It was nice."
50_DANA,Mm.
50_ARIA,My uncle's so rude though.
50_DANA,"Why, what'd he do."
50_ARIA,"This uh. The girl was like, oh, we-. Like he has a lot of money but he's, like, like, I don't know, like Blane, he's like kinda rude. Isn't he. Like he was like."
50_NANC,He's just a weirdo.
50_DANA,Did he make fun of you.
50_ARIA,"I don't know. He really bugs me. He was like um, well you forgot my d- my sauce for this. Cause she brought him clams. Like he had clams. And she goes well we have this kind and this kind, and she said and we have A One sauce, he's like no. That's for steak. Keep trying..."
50_DANA,<NONVERBAL>
50_ARIA,"You know, and I was like."
50_NANC,"Not like, oh I want this. He's like keep trying."
50_DANA,Yeah.
50_ARIA,"You know, he's like keep trying. And then you would've thought like it was the end of the world when the bill came."
50_DANA,Awesome.
50_ARIA,It was like.
50_NANC,Mhm.
50_ARIA,"I don't know, he was just."
50_KELL,Unhunh.
50_ARIA,Kind of a jerk.
50_KELL,Your grandma called.
50_ARIA,She did.
50_KELL,"Yeah like, fifteen minutes ago."
50_ARIA,What'd she say. Anything.
50_KELL,"She just wanted to know, when your parents got here, and, we decided, it was about seven seven thirty."
50_DANA,Seven thir-. Yeah.
50_KELL,"And we told her and, she was happy with that and hung up..."
50_DANA,<NONVERBAL>
50_ARIA,<XX>.
50_KELL,She's cute...
50_ARIA,She is cute.
50_DANA,When did.
50_NANC,So what's the plan.
50_DANA,"I don't know. I just was. Went shopping with Ed and his roommate, they said they'd come over here."
50_NANC,Mm.
50_DANA,You know. If we wanna just hang out and drink. Whatever.
50_NANC,Okay. That sounds cool.
50_DANA,"I think it'd be cool, cause I don't feel like going anywhere."
50_NANC,Yeah.
50_ARIA,I know.
50_NANC,That sounds good.
50_DANA,"You know. And uh, Woody hasn't called yet so."
50_KELL,We're all sitting here all too tired.
50_DANA,Who knows... You know.
50_NANC,He's probably expecting us over there.
50_DANA,"No, I said maybe. I said, maybe we'll come."
50_NANC,Now maybe to Woody.
50_DANA,Does that mean... Is that what got you in trouble...
50_NANC,<XX>...
50_DANA,<NONVERBAL>
50_NANC,That might mean yes...
50_DANA,<NONVERBAL>
50_ARIA,Awesome.
50_NANC,"No, just kidding."
50_ARIA,You know Woody...
50_NANC,<NONVERBAL>
50_DANA,"Maybe I'll do that... no not. So but they just left like, fifteen minutes ago. So I don't know, Like they were gonna unpack their stuff, Ed was gonna take a shower."
50_NANC,Right. Right. That's cool.
50_DANA,"So, and now they gotta get beer. So I don't know what they're doing. But I can call, and find out... uh- If they wanna come over."
50_NANC,Okay.
50_DANA,"In a little while. I wouldn't mind, I just wanna hang."
50_NANC,Yeah.
50_DANA,Hang and talk.
50_NANC,S-. We don't have cable. That's the only thing that sucks...
50_DANA,<NONVERBAL>
50_NANC,So we don't have anything.
50_DANA,We have a stereo.
50_NANC,Yeah.
50_DANA,You know.
50_ARIA,That's true.
50_NANC,You're right. That's like.
50_ARIA,"That's fine. We um, you know we're down at the Shanty."
50_NANC,Oh yeah.
50_ARIA,"We're leaving, and the guy's like, We left a little bit ahead of my parents. And the guys like, hi you guys, how was your dinner. And we were like great... uh Thinking you know he was just asking us how our dinner was. He's like, yeah, you know going on about, w- what are you sophomores, we're like, no, But everyone at- thinks we're like young."
50_DANA,Ah.
50_ARIA,"So we were like no, seniors, then he goes, well, we're looking for part time help... Like he was just like recruiting us, right off of the dinner table."
50_NANC,Mm.
50_DANA,That's so great though.
50_ARIA,Isn't that awesome.
50_NANC,"Shannon says like, you can make some serious dingo working dinner."
50_DANA,Did you say. Did you s- tell about Jenn.
50_NANC,Yeah.
50_KELL,I keep telling you about.
50_NANC,"Well, I was like, yeah, maybe I'll be back..."
50_KELL,<NONVERBAL>
50_ARIA,"Yeah, and he needed a hostess."
50_NANC,"And he was like, okay."
50_ARIA,Cause I don't wanna waitress.
50_DANA,Mhm.
50_ARIA,Cause I'm. I get too nervous like kinda things.
50_DANA,Unhunh.
50_NANC,Hm.
50_ARIA,"And a friend of mine is working there already, we saw her, we walked in and she was there. And I said, oh well you must make good dingo. And she was like yeah. If you can keep up with it, you can make really good money. So it'd be perfect."
50_DANA,Jenn.
50_ARIA,And then.
50_NANC,Na- me.
50_DANA,Hm.
50_ARIA,"You know, and if."
50_NANC,Jenn <XX> <XX> her.
50_DANA,Yeah.
50_ARIA,"And then, like if she got in, then she'd have, say oh, I have this friend who needs."
50_DANA,Yeah.
50_NANC,Right.
50_KELL,A job and.
50_ARIA,So it could be perfect.
50_NANC,So we might.
50_DANA,That's good.
50_KELL,Yeah.
50_NANC,We're gonna go down tomorrow.
50_DANA,Cause then.
50_KELL,That's sweet.
50_NANC,I know... that's sweet.
50_ARIA,That sweet.
50_KELL,Nice.
50_DANA,We gonna. What time are you getting up tomorrow.
50_NANC,I don't know. I have ten fifty.
50_DANA,Where's your class.
50_NANC,Don't know. Dewey.
50_DANA,Probably what time.
50_NANC,I said I don't know. I have a ten fift-.
50_DANA,Oh. I thought you said ten fifteen. And I was like what.
50_NANC,No...
50_KELL,<XX>.
50_DANA,What...
50_KELL,<NONVERBAL>
50_NANC,I think it's ten fifty.
50_ARIA,Hunh.
50_DANA,It's like five minutes... to get to class...
50_KELL,<NONVERBAL>
50_NANC,In Dewey... .
50_DANA,Dewey.
50_NANC,Yeah...
50_KELL,<NONVERBAL>
50_DANA,"<XX>, I don't have to go to class. Like, everybody's making noises around here. Make me kinda irritated."
50_ARIA,Be <XX>.
50_DANA,No. The like banging. And sawing.
50_KELL,Put insulation.
50_DANA,Ugh.
50_KELL,And then put another ceiling over that.
50_DANA,Yeah... and I was like...
50_KELL,<XX> thing.
50_ARIA,Mm... uh.
50_DANA,But anyway...
50_ARIA,<NONVERBAL>
50_NANC,The best strawberry daiquiri.
50_ARIA,Oh. This is what my dad said.
50_DANA,Did you.
50_ARIA,About the board for the refrigerator.
50_DANA,Yeah.
50_ARIA,"He said, when you put it in. Don't cut it straight across and stick it in, cause when you shut the door. If it's perfectly fit, you won't get air circulated from the top to the bottom, which you need in a refrigerator."
50_DANA,Unhunh.
50_ARIA,"So, whoever cuts it, to- either put holes. Like."
50_DANA,Unhunh.
50_ARIA,"Five holes, drill five holes in it. Or cut it so, it's straight, and fits on the sides and then, on the end it comes, straight out, and then comes in a little bit. Do you know what I mean. So if it. This was the piece of board. Leave it, like have it come like this. And have these spaces cut off."
50_DANA,Oh yeah...
50_KELL,<XX> <XX>.
50_ARIA,So th- uh the air can circulate.
50_DANA,Oh okay.
50_KELL,Oh. I gotcha.
50_ARIA,But probably the screw...
50_KELL,<XX>.
50_ARIA,Drill holes would be easier.
50_DANA,Yeah.
50_ARIA,Just drill like five holes in it. So that the air move <XX>.
50_KELL,We need a saw.
50_DANA,We need a saw.
50_KELL,I forgot to ask my friend Jason.
50_ARIA,Yeah.
50_KELL,And I know he's asleep.
50_DANA,"Maybe, I can ask Ed, when he's going home."
50_KELL,Yeah.
50_DANA,And he can do it at home.
50_KELL,Mhm.
50_DANA,His dad'll do it.
50_KELL,Mm.
50_DANA,"Like ooh, something to do..."
50_KELL,Yeah.
50_DANA,He's psyched...
50_NANC,<NONVERBAL>
50_DANA,Yeah.
50_KELL,Something to do. Men love that stuff...
50_DANA,<NONVERBAL>
50_ARIA,My mom was so psyched about our apartment.
50_DANA,Why did she- what did she say-.
50_KELL,Yeah.
50_ARIA,Yeah.
50_KELL,She liked it.
50_ARIA,She really liked it so much better than last year.
50_DANA,Well it's so much better than last year.
50_NANC,She was psyched.
50_ARIA,And she even to-... uh Does Cheryl bug you.
50_NANC,She just kills me.
50_ARIA,You know her.
50_DANA,Who.
50_NANC,They both come-. What was th- with her attacking him yeah.
50_ARIA,Oh my god.
50_DANA,What. What are you talking about.
50_NANC,They- they-. Cheryl and Blane. He like.
50_DANA,Who what.
50_ARIA,My aunt and uncle.
50_NANC,"Her aunt and uncle, Cheryl and Blane."
50_ARIA,They bug me.
50_NANC,"He. He like needed, They were trying to figure out the the bill."
50_DANA,Unhunh.
50_NANC,"The money whatever. And so he needed change. Like two fives for a ten or something. So she gave him. And then, he kept it. He didn't give her like the ten you know. She started attacking him, going I want my money."
50_ARIA,Like pinching him.
50_NANC,Like pinching him.
50_ARIA,Like everything.
50_NANC,"Like making this scene. We're like, oh my god."
50_DANA,Ah.
50_ARIA,"And then he's like, my dad's like, God. What would she do for ten dollars. He's like, you should see what she would do for ten dollars..."
50_DANA,<NONVERBAL>
50_ARIA,"And then he goes I'm gonna give you five at a time, and you'll have to like perform for it. Nancy and I were like, whoa."
50_NANC,And she thought it was so funny. She was like cracking up.
50_ARIA,Yeah.
50_NANC,Was she mangled.
50_ARIA,"I don't know, I think she might have had a little buzz. Cause she was acting strange..."
