speaker,text
37_DOLO,"Mom, did you want me to, to cook the rest of the, of the, the red uh tam- uh chilis..."
37_SHAN,<NONVERBAL>
37_JULI,I don't know.
37_DOLO,Where are they.
37_JULI,"I- I-. I put the chilis over there, or in- in here already."
37_DOLO,"Oh, do you want some more."
37_JULI,What do you think...
37_X,<NONVERBAL>
37_JULI,It's pink enough.
37_DOLO,"Uh Yeah, uh looks. Yeah, it sure is. Verdad."
37_JULI,Sí. No tienes de polvo nada.
37_DOLO,Sí.
37_JULI,En el queremos tantito del polvo a ver sí.
37_DOLO,You want paprika or chili.
37_JULI,Chili...
37_DOLO,<NONVERBAL>
37_KATE,Did you tell Sharon to be real careful.
37_SHAN,Yeah. I'm sure they're doing fine...
37_DOLO,<XX> <XX> Shane.
37_KATE,Oh.
37_DOLO,They can't stay put anywhere.
37_SHAN,Why do you say that.
37_DOLO,Oh it has to be Santa Fe. Coulda sa- you-.
37_SHAN,Mom they-.
37_DOLO,You could've saved a ton of money not... you not having to fly.
37_SHAN,"Well, that was our original plan."
37_DOLO,What.
37_SHAN,"We were planning for them to drive up, and I was gonna fly. That was the original plan."
37_DOLO,Oh it was.
37_SHAN,Yeah...
37_ENV,<NONVERBAL>
37_DOLO,Say when.
37_JULI,What's that.
37_DOLO,Chili powder. You told me...
37_JULI,<NONVERBAL>
37_DOLO,Didn't you want chili powder.
37_JULI,"Yeah, but I don't see any chili powder in here."
37_DOLO,"Well, what do you think I'm. Look, fancy light chili powder..."
37_JULI,"Yeah, the chili's there, but where is here. Did you says chili powder here."
37_DOLO,Look. Put on the glasses. Look.
37_SHAN,Not too much.
37_DOLO,It. You don't see it.
37_JULI,Says right here.
37_DOLO,Do you see it now. You're blind.
37_JULI,It's black.
37_DOLO,"It says fancy. It's real big. Es grandotote, ves. No es polvo..."
37_JULI,<NONVERBAL>
37_DOLO,Contains comino oregano and garlic.
37_JULI,Shane is gonna have a.
37_DOLO,"Mira, huelelo."
37_JULI,Good time with us.
37_DOLO,Huele bonito.
37_JULI,Yeah.
37_DOLO,Ve.
37_JULI,It smells.
37_SHAN,When are we gonna start rolling em.
37_DOLO,You want some more.
37_JULI,No. Hm.
37_SHAN,When are we gonna start rolling em.
37_JULI,Now. It's not rolling it's. We- you have to put the masa in the s- shucks.
37_DOLO,Well that's what he's saying... uh Calls it rolling.
37_JULI,But <XX>.
37_DOLO,Instead of spreading.
37_SHAN,Well let's spread em.
37_DOLO,Wh- uh wh- uh. How much more do you want. Uh. You di-.
37_JULI,It's enough. Can we take these to the table.
37_DOLO,"Yeah. Take everything to the table. Shane, take off the tablecloth."
37_SHAN,You want me to get newspapers.
37_DOLO,Uh.
37_JULI,Yes. Please.
37_SHAN,Okay...
37_JULI,How's the shucks. They're soft enough.
37_DOLO,"Oh my God, caliente <XX>. No le echaste sal."
37_JULI,No.
37_DOLO,A la masa.
37_JULI,No. Mm.
37_DOLO,Le vas a echar.
37_JULI,Extra of it.
37_SHAN,Uh You got enough in there already. You don't need anything more.
37_DOLO,Why...
37_JULI,<NONVERBAL>
37_SHAN,"Cause, you put all that garlic peppers chili stuff in there, plenty of salty stuff in there."
