speaker,text
07_MARY,"God, I said I wasn't gonna do this anymore. Stay up late. Kinda defeats the purpose of getting up in the morning."
07_ALIC,I know. And it's a hard habit to break. Usually I don't.
07_MARY,It is.
07_ALIC,"S- uh Usually I don't stay up late. But it's like, if I'm up after midnight. It's just like..."
07_MARY,<NONVERBAL>
07_ALIC,Hm. Yeah yeah.
07_MARY,What can I do now...
07_ALIC,<NONVERBAL>
07_MARY,<NONVERBAL>
07_ALIC,I still can't uh...
07_MARY,<NONVERBAL>
07_ALIC,"God I still can't believe Tim bitching around and, he lied too. He said that he talked to Ron, and all this other shit."
07_MARY,About what.
07_ALIC,"About uh the way they were feeling, of them being the only ones cleaning the house, and all this other shit. I mean what they don't realize, is like, shit, when Ron gets home from work, I wanna spend time with Ron, because Ron, usually doesn't get home till nine or ten."
07_MARY,Yeah.
07_ALIC,"Unlike Tim, he has to work, for every little dime that he makes. You know."
07_MARY,Yeah.
07_ALIC,He doesn't get any breaks.
07_MARY,"Yeah, Tim is on salary, and he can take leave, and."
07_ALIC,"Mhm, and he earns leave."
07_MARY,He's.
07_ALIC,"He gets sick leave, we don't get shit."
07_MARY,I don't know. It is really hard living with another couple.
07_ALIC,"I mean, we. If we set our. If we sit down and set some rules, which we never did, uh uh it could work. You know."
07_MARY,Mhm.
07_ALIC,"What it amounts to, is mutual r- respect, and l- like Tim told Ron, he told him, he goes um, what was it he goes, nobody fucks with my lifestyle. I feel the exact same way. And all those bitches and complaints that he has, they're about my lifestyle."
07_MARY,Mhm.
07_ALIC,And he doesn't realize that...
07_MARY,<NONVERBAL>
07_ALIC,And that's what I'm gonna tell him.
07_MARY,"Well, uh you know."
07_ALIC,"And the only way it's gonna work, is if we have respect for one another."
07_MARY,That's right. That's right.
07_ALIC,"And it doesn't mean, going to our parents, and complaining about one another, I'm gonna tell him, if you have any complaints, you talk to the person that you have the complaint about. I'm also going to suggest, weekly house meetings to discuss such things."
07_MARY,"Mhm. Oh yeah. Yeah. You know what it would be, a real good lesson for them, too, in self assertiveness."
07_ALIC,Yep.
07_MARY,"You know and, especially the way um, I mean Tim gets in- himself into a, uncomfortable situation or whatever, and his first reaction is to blow up about it."
07_ALIC,Mhm.
07_MARY,"You know, cause he let... he lets it pile up."
07_ALIC,Yep.
07_MARY,"He doesn't do nothing positive about it, and then he just blows up."
07_ALIC,"And if something bothers you, you go and you, I was, like last year, I was really proud of myself, when I was asked to take over intermediate algebra."
07_MARY,Unhunh.
07_ALIC,And teach it...
07_MARY,<NONVERBAL>
07_ALIC,And I did...
07_MARY,<NONVERBAL>
07_ALIC,And I also went...
07_MARY,<NONVERBAL>
07_ALIC,"And I asked for a raise, instead of..."
07_MARY,<NONVERBAL>
07_ALIC,"Cause instead of just sitting in the class and getting five dollars an hour, I was now gonna be up there teaching it."
07_MARY,Mhm.
07_ALIC,"And instead of getting the five dollars an hour, I ended up getting fifteen."
07_MARY,Really.
07_ALIC,"But I went and I asked. Now if i-. You know if you put a situation like that to Tim or Mandy, cause not because they're they're weak in character or anything, but because they're."
07_MARY,They're babies.
07_ALIC,"Yeah. They hem and haw around, and somebody else would have to talk for them. You know."
07_MARY,Yeah...
07_ALIC,<NONVERBAL>
07_MARY,"I don't know. And it's, Right now uh, I don't know if I should mention it to him, or what, but, I'm feeling like he's taking me for granted."
07_ALIC,"Yep. And he's rolling in it, Mary. And you know what the sad thing, the thing that really scares me... is that they're n-... th- at the rate they're going, and with all the breaks that they've gotten, they're never gonna have hard times."
07_MARY,Hard times do train you.
07_ALIC,Yep.
07_MARY,They do.
07_ALIC,"Like I came over here to work with Danae, which is what I'm going to do, I'm going to do some translations for her and stuff."
07_MARY,Yeah.
07_ALIC,Tonight. And um...
07_MARY,<NONVERBAL>
07_ALIC,"You know, I have to make at least fifty dollars or so..."
07_MARY,<NONVERBAL>
07_ALIC,"To make it worth my time, but like tonight, well I called, you know, this thing was going on with Buck and everything, so I called um, Mandy's, or, I called our house, and Mandy answered the phone, and I said where's... you know where's... where. Is Ron there. And she said no. When we were on our way to Tim's game, he was at Town Pump, and he asked what time we'd be home, and we said probably about nine. And she said then we went over to your grandma's, but then we came back, and he wasn't here yet. So, I called the Town Pump, and asked if he was still in the casino, course he wasn't, he was on his way home. And I said tell. So I called Mandy back, and I told her to, have him call me... when he got home. So, I was in the bathtub when he called, and I talked to him for a while and, he went and, he was really down about what what I told him that Tim had said to me, and how I was so upset. He goes why didn't you tell him to go and wake me up. I said I did, and he wouldn't do it."
07_MARY,Really.
07_ALIC,"Mhm. He goes, they w-... they were sitting around getting all fucked up, he said but, he said I went right to bed, he said I didn't get done working until after nine."
07_MARY,"Oh, man."
07_ALIC,Cause that five-car pile up they had between Hardin and Crow.
07_MARY,"Oh, shit, really. I didn't hear about it."
07_ALIC,Yeah. Ron was singlehandedly there... with one wrecker.
07_MARY,G- yeah...
07_ALIC,<NONVERBAL>
07_MARY,"Seems like any time I've seen a wrecker out here, there's always two guys in there."
07_ALIC,"Hm-m <XX>, everyone was gone, when the call came in."
07_MARY,Oh.
