speaker,text
23_EVEL,"Another thing I thought was interesting, was the, this uh, the emphasis on transportation. Do you remember the automobile. This was the beginning of the uh change."
23_LIND,Mhm...
23_PATT,<XX> <XX>...
23_EVEL,"uh trains, and uh."
23_PATT,Carriages.
23_EVEL,Automobiles.
23_LIND,Unhunh.
23_EVEL,And uh.
23_X,Hm.
23_PATT,I think Margaret though.
23_LIND,Mhm.
23_PATT,"I- uh. I don't think we can underestimate her. I mean, I think she's a like a lot of women, that I have known. I mean she's in control..."
23_X,<NONVERBAL>
23_PATT,"There is no doubt. I mean, Henry Wilcox may think he's in control, but he isn't."
23_X,Hm.
23_PATT,And there would never be a Jacky Bast...
23_X,<NONVERBAL>
23_PATT,"While she is uh the head of of that h- household. Whereas I thought Missis Wilc-... the first Missis Wilcox, Ruth."
23_LIND,Mhm.
23_PATT,"Was so other worldly, and everything else."
23_LIND,Mhm.
23_PATT,"She didn't even have a clue, as to what was going on."
23_X,Mhm.
23_PATT,"So I felt that, that uh Margaret is..."
23_JANI,<NONVERBAL>
23_PATT,"Is, and I thought for this time, she was tremendously, uh, just in charge."
23_LIND,She's very practical.
23_PATT,Yeah.
23_DIAN,Mhm.
23_PATT,"And she didn't care, the- to b-... to... she didn't care about emancipation."
23_LIND,Mhm.
23_PATT,I mean.
23_LIND,Mhm.
23_PATT,She was.
23_LIND,Mhm.
23_PATT,"So she... when you really are already that way, you don't have to make a big to-do about it."
23_EVEL,Mhm.
23_LIND,Mhm.
23_X,Mhm.
23_DIAN,But she also-.
23_LOIS,"I thought also, in the movie, she had a very strong personality. A lot of charisma."
23_LIND,Mhm.
23_LOIS,And very positive.
23_DEBO,Did you see the movie Diane.
23_DIAN,Hm-m.
23_LOIS,Which is also what you're saying. But.
23_LIND,Mhm.
23_LOIS,But she just radiated something which was personality.
23_LIND,Mhm.
23_EVEL,"You know, a funny... there are two young people that I have talked to about the movie, and I haven't seen it but, one of them, uh was my niece, and I said something about Margaret talking about her, feeling that she was the, I think I used the word heroine. And she said heroine. And she couldn't see Margaret as a heroine. I think Margaret..."
23_X,<XX>.
23_EVEL,"And then she went on, to explain, she said, maybe she was too strong. Uh, we're used to seeing someone as the uh, you know, the protagonist, or the, the woman on the screen, as a romantic, as uh all of that, And I. I haven't seen the movie, but that was her feeling about it."
23_X,Hm.
23_LIND,Hunh.
23_SUE,Had she read the book also. You.
23_EVEL,No... no.
23_SUE,T-.
23_LIND,Just the-.
23_EVEL,No.
23_SUE,Because-...
23_EVEL,<XX> goes to movies.
23_SUE,Okay...
23_DIAN,<NONVERBAL>
23_EVEL,And an-.
23_SUE,"Be-. Because, the other thing about Margaret that would be uh- a heroine, is that she..."
23_LIND,<NONVERBAL>
23_SUE,"Marries Henry even though all this has happened... and then she, she sticks with Henry."
23_EVEL,Mhm.
23_SUE,"Even though, all, You know..."
23_LIND,<NONVERBAL>
23_EVEL,Mhm.
23_SUE,The son ends up killing...
23_LIND,<NONVERBAL>
23_SUE,You know...
23_LIND,<NONVERBAL>
23_SUE,"All this happens, and she sticks it out with Henry..."
23_LIND,<NONVERBAL>
23_EVEL,Yeah.
23_SUE,"And that, maybe, young people nowadays wouldn't have done..."
23_EVEL,<XX>...
23_LIND,<NONVERBAL>
23_SUE,"They wouldn't have thought that heroic. They would have thought that, marching out and saying I won't stay, you know or."
23_EVEL,Mhm.
23_SUE,I won't marry you or...
23_LIND,<NONVERBAL>
23_SUE,Whatever.
23_EVEL,MM.
23_LIND,"I- I wanted to know, excuse me. I wanted to know what you thought about, why she agreed to marry him to begin with. Because although I understand the reasons that are given in the book, I still couldn't quite decide that, that's something she would have decided to do."
23_EVEL,"Uh but I n-. I know what you mean. The only thing I was thinking, maybe she was older. Her chances were, You know, it was changing."
23_LIND,Mm.
23_EVEL,"And uh, because she was very pleased when he asked her."
23_JANI,Ha-.
23_LIND,"And she admired him, according to the b-."
23_EVEL,Mm.
23_JANI,Well I don't think Henry was the horrible person that.
23_LIND,But.
23_JANI,"Uh, a lot of critics felt that he was, I think maybe Forster wanted him to be that way, and I just didn't look at it that way."
23_LIND,Mhm.
23_JANI,When I read about him. But I thought he had a lot of good qualities.
23_LIND,Did you see some charm there.
23_JANI,Mhm.
23_SUE,Hm...
23_X,<NONVERBAL>
23_LIND,Okay.
23_JANI,Mhm.
23_LIND,Hm. This is for the movie.
23_X,She evidently did. Uhuh.
23_JANI,Mhm.
23_LORI,Well the book she kept saying he was charming.
