speaker,text
60_ALAN,"I got a story to tell you, it's a shaggy dog story, but as long as we're talking about that recorder and six-hundred dollars, I'll tell you the story, oh gosh, uh, Rae and I and Sue and Buddy, took a trip, to Mexico City..."
60_JON,<NONVERBAL>
60_ALAN,"It must've been, four to six months after my dad died. That's how I remember it, he died in sixty-s-."
60_JON,Oh God.
60_ALAN,"December sixty-seven, so, sometime in sixty-eight we took this trip, we'd been talking about it for a while, uh, flew down to Mexico City, uh we, c- think of the name of my hotel, which wouldn't mean anything now, but we ended up in a fabulous hotel, uh, first night, we were very unhappy with our rooms, we got down there, and the next morning, Buddy, who's a early riser anyhow, was probably up four o'clock, and he went down there complaining to the manager, So, cause it was not w- the accommodation we were supposed to have had, we checked in about eight o'clock at night or so, which is, in Mexico is like, you know, the. Well we ended up with a corner suite. With, It was so big..."
60_JON,<NONVERBAL>
60_ALAN,"We could've had a party for fifty people <XX>. Three bathrooms in it, uh two bedrooms, so they had, but they had an extra guest bathroom <XX>, big bar, it was circ-, open on two sides, of course we didn't have anybody there but the two of us, And I remember the New York Yankees were training there. So it probably was, the season opens in April, so it probably was February or March, Mickey Mantle, and uh Whitey Ford and all of em, I wish I'd been smart enough to know then that uh, these baseball cards, and those autographs, would be selling for, three or four hundred dollars..."
60_JON,<NONVERBAL>
60_ALAN,"But, at any rate, uh, I went down there with a recorder. We used to. We had those things at the store, that we used to use, when we'd go out of town and..."
60_JON,<NONVERBAL>
60_ALAN,"Particularly if we were looking at some site, or, we were looking at a store..."
60_JON,<NONVERBAL>
60_ALAN,"When we had some comments, we'd talk into those things. We had four or five of em, Aaron had one, I had one, Mike had one, <XX> had one, from that financial guy, Things sold at the time for about eight or nine-hundred dollars."
60_JON,Eight or nine-hundred.
60_ALAN,Eight-. Eight or nine-hundred dollars...
60_JON,<NONVERBAL>
60_ALAN,"Uh, you got a very sophisticated one, but you know the little ones now about this size. Well this son of a bitch weighed about fifteen pounds. It was some heavy son of a bitch..."
60_JON,<NONVERBAL>
60_ALAN,"Had a pouch, like, sorta like you've got. I carried it around. Well any rate, my wife had fallen in love, with a, Mexican artist by the name of Nierman. Forgot his first name. Jewish guy."
60_JON,Mm.
60_ALAN,"Mexican national. His paintings sold, f- for generally, a thousand dollars plus. Which was, for me."
60_JON,A lotta money in those days.
60_ALAN,"Twenty-five years ago, I was... no way I was gonna spend twe- a thou-. First of all I didn't like him. Very splashy. Albert and Marcia had one of his paintings, they had. They had. I I don't know, Marcia had a relative in Mexico, or something. But they'd been down there. Many times and, and they had his book, and, we got down there, and he was, uh, all over the place. His paintings were, he lived in Mexico City. And uh..."
60_JON,<NONVERBAL>
60_ALAN,"We had a cab driver. Uh, that was gonna take us to, wherever the place where the gold was. I can't remember, one of the roughest rides, and if you ever been to Mexico City, you made that ride."
60_JON,Yeah.
60_ALAN,"Some kinda city, about hundred miles away, I thought we were gonna die going down there. An old car and, anyway. Well before that, he took us around the city, still got his card somewhere. Slammed the damn door on this guy, poor guy's hand one day, inadvertently, we were getting out, we had him about three days, one day we took him down to wherever we went, Buddy and Sue didn't go, but he took us to the ruins, and all that stuff. You know, uh, you know, I and I I knew then, and I know now, that those guys, take you to a particular place, they get a commission. Well, they took us to this guy's studio."
60_JON,He what.
60_ALAN,"Took us to this guy- artist's studio. Uh, and uh, Rae, he was there. And she saw a painting she liked. And, uh, he wanted that damn recorder. And he said I tell you what I'll do... <XX> make you a deal. He said I'll. You take this painting, I want that recorder. I'll take it. Could-... naw I can't do that, it's not mine. It was. It's about a thousand dollar swap. Shit I thought my wife was gonna have a fit..."
60_JON,<NONVERBAL>
60_ALAN,"She was pissed off, Mexico City was a, uh in those days, probably still is, not. For this guy he was very successful. Uh, very prolific. But it was an art colony, and there were a lot of Americans down there. He was not an American. A lot of Americans down there, uh because, cost of living was so cheap at the time. And they- they had these art shows everywhere. Well we bought a painting, uh, of a little Mexican woman, still got it, with a watermelon on her head, like it a lot. Think I paid thirty dollars for it. Well that was about my price range. Uh, while I was down there, we may have bought a couple of other i- inexpensive paintings, maybe collectively we bought, maybe spent a hundred and fifty dollars. Uh, hell I was not an art. We weren't art collectors. And uh, to spend a thousand dollars, to me for a painting, was unthinkable. Uh, The s- first painting I ever bought, my father-in-law bought it from Geri f-, Geri Rae, it was one of Geri's original early early paintings, which I thoroughly enjoy, she's changed styles but, While we were down there, uh."
60_JON,You know I.
60_ALAN,This. It.
60_JON,I've seen that somewhere before.
60_ALAN,"You know I've had that painting for thirty-five years I guess. I- I've never framed it. And I really like it. Uh, my. My my father-in-law wanted to give me a painting for my. Piece of art for my office. And so I had a. We had a display guy at the time, by the name of Ben Money, fashioned himself as an artist. And I said Ben, pick me out something. You've got fifty bucks to spend. So, he got this from Geri, and I loved it... <XX>."
60_JON,It's beautiful.
60_ALAN,"And and, I can see all kinda things in it."
60_JON,It's got a lotta color and.
60_ALAN,"Lotta color. I see a Chinese junk, At any rate, to make a long s-. This fellow LeRoy Neiman, over here. Sports artist. Not the same guy, as this guy Nierman. I've forgotten his name."
60_JON,Oh I thought there was a connection.
60_ALAN,"No. No connection. K- there is a connection on the story, Well, we looked at a lot of art, in in in the, in the, uh parks, and there at least it was, pleasant weather and, Like that uh, It was sorta like, uh, What the hell they call the district in New York, where on Sunday, they put all the artists, put their paintings out, uh, the Village, the Village."
60_JON,The Village.
60_ALAN,"You know all the all these artists put their. Well they had, must've had three areas like that. Parks with paintings, and my god, there must've been thousands of paintings. And uh, most of em, very inexpensive. Uh starving artists that were down there, lots of American..."
60_JON,<NONVERBAL>
60_ALAN,"Well, uh, we wandered around down in the, the area which, I've forgotten the area that they called, in Mexico City where, uh, most of the jewelry shops are and things. It's got a name. I can't remember, I've never been back. They also had a lot of, uh, artist galleries down there. And I walked into this gallery, during one of our. We were down there maybe ten days. And I saw this guy Nierman. I never heard of him, at that time. He he he got famous at the nineteen, uh, probably seventy-two Olympics. Uh, but his c-. His art was already in collections of guys like Edward gee Robinson, it was very popular in Hollywood. He also was very prolific. Big handlebar mustache. And I walked in, and there must have been about, twelve or fifteen paintings in there. They were, uh."
60_JON,"You walked into his studio, or."
60_ALAN,"It was a gallery. Uh, he didn't live there... he didn't live in Mexico."
60_JON,Okay.
60_ALAN,"The oth- th-. The guy n-. Th- the Jewish fellow, they're both Jewish."
60_JON,Okay.
60_ALAN,"Th- th- this guy Nierman, who was a Mexican national, lived there."
60_JON,Okay.
