speaker,text
52_BREN,But anyway.
52_ANDR,Hm.
52_BREN,He's a good kid.
52_ANDR,N Yeah. Well listen. You have a merry Christmas.
52_BREN,Well you too.
52_ANDR,Who else is there.
52_BREN,Hunh.
52_ANDR,Who else is there.
52_BREN,"I don't know, I don't know who you've talked to or not yet."
52_ANDR,"I talked to Jenny, Danny, and now you. Now who else."
52_BREN,Oh. Here's Darlene...
52_ANDR,Okay.
52_BREN,"Okay. She's coming out here and making herself comfortable. And, ha ha. Here she is."
52_ANDR,Okay.
52_BREN,Have a merry Christmas.
52_ANDR,Merry Christmas...
52_DARL,"I didn't wanna sit on all the birdie poop on the, on the swing. Yeah possibly."
52_ANDR,"You what. Oh, you're out on the swing."
52_DARL,Oh the birdie. Yeah...
52_ANDR,<NONVERBAL>
52_DARL,"Yeah, you got birdie poop. It's dry. It's just like a chalk mark..."
52_BREN,<NONVERBAL>
52_ANDR,<NONVERBAL>
52_DARL,Uh.
52_ANDR,"Well, merry Christmas."
52_DARL,Merry Christmas.
52_ANDR,So what you been doing.
52_DARL,"Oh, running from phone to phone, answering it. When every time you hung up."
52_ANDR,What.
52_DARL,"Didn't you call, b- d- have to dial about four or five times."
52_ANDR,"I sta- uh. And uh no one uh ever picked it up. It rang. It'd ring ten times, and then quit."
52_DARL,"Oh. See, something was wrong, you need to call the telephone company then. Because, I, either me or ans-... uh Jenn answered it about five times."
52_ANDR,You did.
52_DARL,Yeah. The phone.
52_ANDR,"Cause we literally started, the minute Darlene s-. Uh, not Darlene. Janine said, call at one thirty. Okay."
52_DARL,Yeah.
52_ANDR,"And, about every tenth time, we'd get past the busy circuit thing."
52_DARL,Yeah.
52_ANDR,But we got through now. What's the difference.
52_DARL,The busy circuit time.
52_ANDR,Si-.
52_DARL,"And then, did you get a busy signal here sometimes."
52_ANDR,Sometimes.
52_DARL,"Yeah, because, Doug called at twelve thirty and, I think it was quarter to two before we got off."
52_ANDR,"But we called until, we called from, m- uh one thirty, until two your time. I literally sat there, uh and, punched it out, and r-... and hit redial. Every time."
52_DARL,Well until quarter to two the line was busy.
52_ANDR,But after that we never got through. That's what I can't figure out...
52_DARL,Oh I don't know.
52_ANDR,"I mean, uh literally, my thumb was sore fro-."
52_CIND,"We tried Brenda's, and got them."
52_ANDR,"In fact, we- we were wondering if our machine was working, so we called Brenda's, and Mason, is on the answering machine."
52_DARL,Yeah.
52_ANDR,"And we said, Yep, worked, and hung up. We didn't leave a message, we- we were-. You know. We were concerned we couldn't get through. But we never."
52_DARL,"Uh, W- it was probably something with the telephone lines here in San Antonio then. Because uh."
52_ANDR,Hunh.
52_DARL,Well.
52_ANDR,So you answered it. And no one was there.
