speaker,text
16_TAMM,"Well um, I wanted to say I'm really happy with the stuff I got now."
16_BRAD,Good. Good.
16_TAMM,And I'm really basically I'm back for a tape deck.
16_BRAD,Oh okay.
16_TAMM,"So um, one of my thoughts is, that um, well, I want a tape deck that's gonna sound about, you know, as good as it can."
16_BRAD,Okay.
16_TAMM,"And I think I want a tape deck with two... places for two tapes, so I can copy."
16_BRAD,Okay.
16_TAMM,But I've never done this before. I don't know much about tapes. I mean I h-.
16_BRAD,Okay.
16_TAMM,"I have a boombox, you know ordinary sort of thing."
16_BRAD,Sure.
16_TAMM,"So, I wonder if you would suggest that this Luxman is the-... is w- one of the things you'd wanted me to think about."
16_BRAD,"Uh, Um, the uh. Would you... you would want the... the ability, uh, of the double cassette deck, just purely for taping from one tape to the other."
16_TAMM,That's its main purpose. In fact I wouldn't know what other purpose it uh would have.
16_BRAD,"Oh okay. The other benefit is, is if, you can load up two tapes in it, like, let's say two ninety minute tapes of music."
16_TAMM,"Unhunh, I see."
16_BRAD,And you can set a switch on it.
16_TAMM,I see.
16_BRAD,Where it will continually play.
16_TAMM,Okay. Okay.
16_BRAD,"All four sides, of two tapes."
16_TAMM,I see. That's probably not gonna happen.
16_BRAD,Okay.
16_TAMM,No. It's mainly for copying.
16_BRAD,Okay.
16_TAMM,So.
16_BRAD,"And the tapes you'd be copying, uh, are they gonna be straight music."
16_TAMM,Mmostly.
16_BRAD,Okay.
16_TAMM,Yeah.
16_BRAD,Okay.
16_TAMM,Yeah.
16_BRAD,"So you are gonna want, or desire a pretty decent, uh, copy of your original tape."
16_TAMM,"Mhm, right."
16_BRAD,Okay. Um.
16_TAMM,"And the originals will be from music lovers, you know, who probably have, pretty good systems. Not."
16_BRAD,Okay.
16_TAMM,I'm... we're not talking stratosphere.
16_BRAD,Sure.
16_TAMM,But.
16_BRAD,Sure.
16_TAMM,Anyway.
16_BRAD,Okay...
16_TAMM,<NONVERBAL>
16_BRAD,"Um, because on a, um, a tape deck like that, you realize, that you're not gonna be able to get a copy that's, you know."
16_TAMM,Mhm.
16_BRAD,As perfect as.
16_TAMM,Mhm.
16_BRAD,The original source was.
16_TAMM,Mhm.
16_BRAD,Or even as that tape was.
16_TAMM,Mhm.
16_BRAD,There is gonna be some loss.
16_TAMM,Mhm.
16_BRAD,In the generation of making that copy.
16_TAMM,Mhm.
16_BRAD,And.
16_TAMM,Is there a way to avoid that loss. I mean how...
16_BRAD,<NONVERBAL>
16_TAMM,<XX>.
16_BRAD,"Well, you're you're gonna have that loss, just because of all the different things involved."
16_TAMM,Right.
16_BRAD,"F- from, taking it from one tape, and putting it on the other tape."
16_TAMM,Right. Right.
16_BRAD,There's a lot of things in the signal path there.
16_TAMM,Right...
16_BRAD,<NONVERBAL>
16_TAMM,So you're you're bound to lose something.
16_BRAD,Yeah. It's not huge.
16_TAMM,No matter what.
16_BRAD,"You know, it may be ten percent."
16_TAMM,Okay.
16_BRAD,"Or, five percent."
16_TAMM,Right.
16_BRAD,Or something like that.
16_TAMM,Right. Right.
16_BRAD,"Uh which is a small amount, and, you'll st- still be able to enjoy the... the music, and the message it's trying to bring across."
16_TAMM,"Mhm, mhm, mhm, okay."
16_BRAD,So.
16_TAMM,Okay.
16_BRAD,"I don't see a problem in that. Um, the other thing I realize is, uh, think about how much of the time you're gonna be doing that."
16_TAMM,Mhm.
16_BRAD,"Because of-. You are paying a decent premium, to have that convenience."
16_TAMM,"Mhm, mhm, mhm, so what kind of price difference are we talking about. Suppose I just get one tape."
16_BRAD,"Oh, okay..."
16_TAMM,And let my friends copy tapes for me and.
16_BRAD,Okay.
16_TAMM,Yeah.
16_BRAD,Um.
16_TAMM,Right.
16_BRAD,Like let's say there would be about...
16_TAMM,<NONVERBAL>
16_BRAD,"Um, couple different steps... Okay."
16_TAMM,Okay.
16_BRAD,"One would be, a single cassette deck..."
16_TAMM,<NONVERBAL>
16_BRAD,"Um, that would, uh, play the tape, you know, and after side A's done, then you have to take the tape out and flip it over, and play side B."
16_TAMM,Okay. Okay.
16_BRAD,Okay.
16_TAMM,Right.
16_BRAD,That would be your first level.
16_TAMM,Right.
16_BRAD,"And Luxman has a great cassette deck, to fill those needs."
16_TAMM,Okay.
16_BRAD,And um...
16_TAMM,<NONVERBAL>
16_BRAD,"All of their cassette decks come with a five year parts and labor warranty, so the quality's."
16_TAMM,Mhm.
16_BRAD,"You know, put into them. Uh."
16_TAMM,Mhm.
16_BRAD,"They really put a lot into them, to be able to give that kind of warranty."
16_TAMM,Mhm.
16_BRAD,"And um, they're pretty conservative in their, uh, specifications, where, what they say their cassette decks will do, they will y- usually out perform that."
16_TAMM,Okay.
16_BRAD,"And, with the unit you already have, the receiver, that has the full remote control."
16_TAMM,Right.
16_BRAD,"All the units, uh, you're looking at here, will, uh, go along with that."
16_TAMM,Mhm.
16_BRAD,"And, um, as far as the remote control funtions go."
16_TAMM,Right.
16_BRAD,Where the remote control will control the decks.
16_TAMM,Right. Right. Okay.
16_BRAD,The decks come with...
16_TAMM,<NONVERBAL>
16_BRAD,"What's called a DIN cable, and that plugs into the unit you have now."
16_TAMM,"Mhm, right."
16_BRAD,Okay this is the kay one eleven.
16_TAMM,Okay.
16_BRAD,"This would be, I guess you'd say the entry level."
16_TAMM,Right.
16_BRAD,To integrate into your system.
16_TAMM,Okay.
16_BRAD,"Um, this gives you, a lot of pluses that, most people's basic decks don't have."
16_TAMM,Hm.
16_BRAD,"Okay, it has Dolby."
16_TAMM,Mhm.
16_BRAD,"Which as you know, that's a circuit to cut the tape hiss, without cutting the high frequencies."
16_TAMM,Right. Right.
16_BRAD,"And um, uh regular Dolby is Dolby B. That's like um."
16_TAMM,Mhm.
16_BRAD,"When you buy tapes at the Wherehouse, they're in Dolby."
16_TAMM,Right...
16_BRAD,"Um, in addition to that it gives you Dolby C."
16_TAMM,Mhm.
16_BRAD,"When you're making your own tapes at home, like let's say from the CD."
16_TAMM,Hm. Mhm.
16_BRAD,Making a tape to play back on this tape deck.
16_TAMM,Mhm.
16_BRAD,You're gonna wanna record it in Dolby C.
16_TAMM,Mhm.
16_BRAD,That's gonna sound sonically superior.
16_TAMM,Mhm.
16_BRAD,"Um, or if friends are recording tapes in Dolby C, then you'll be able to play it back and it'll sound right."
16_TAMM,Hm. Okay.
16_BRAD,"Okay, so if something's recorded in Dolby B, you wanna play it in Dolby B, Dolby C, you wanna play it in Dolby C. You don't want to."
16_TAMM,Mhm.
16_BRAD,Mix and match. Uh.
16_TAMM,Okay.
16_BRAD,The-. It doesn't sound quite right.
16_TAMM,Nkay.
16_BRAD,So this gives you that.
16_TAMM,Hunh.
16_BRAD,It also gives you what's called HX Pro.
16_TAMM,"Okay, mhm."
16_BRAD,"Which is a feature usually only found in, r uh, really expensive cassette decks."
16_TAMM,Mm. Hm.
16_BRAD,"And that i- is, an improvement in the recording section of it."
16_TAMM,Hm.
16_BRAD,And it allows you to record a little bit.
16_TAMM,Mhm.
16_BRAD,"Um, higher record level, so you hear less tape hiss."
16_TAMM,"Mhm, mhm."
16_BRAD,"And also has a little bit more, um, high frequency response..."
16_TAMM,Hm. Mhm.
16_BRAD,"Okay, so this one here you're looking at three hundred eighty dollars."
16_TAMM,"Mhm, hm. Mhm."
16_BRAD,"Okay, and um, from there, the next step, for what you're looking at, would be the kay one ten. Okay the kay one ten basically has all functions that we just talked about on the- on the kay one eleven."
16_TAMM,Mhm.
16_BRAD,Um...
16_TAMM,<NONVERBAL>
16_BRAD,"With the addition of, the convenience feature of having auto reverse."
16_TAMM,Yeah.
16_BRAD,"And that's nice, just like in the car..."
16_TAMM,<XX>.
16_BRAD,Where.
16_TAMM,Yeah.
16_BRAD,"It will play uh side B, after side A is finished, automatically."
16_TAMM,Yeah.
16_BRAD,Where you don't have to get up and flip the tape...
16_TAMM,okay.
16_BRAD,"The other thing about it is, you can flip the tape over at any point in the middle."
16_TAMM,"Mhm, right."
16_BRAD,"Uh, and, the other thing, y- let's say if you're entertaining, you can put in a ninety minute tape."
16_TAMM,Mhm.
16_BRAD,Put it on continuous auto reverse.
16_TAMM,M mhm.
16_BRAD,Have a recording of your favorite songs.
16_TAMM,Right. Mhm.
16_BRAD,For a party.
16_TAMM,Right.
16_BRAD,"A dinner party, whatever."
16_TAMM,Right.
16_BRAD,"And, play side A, then side B then side A side B."
16_TAMM,"Yeah, that's good."
16_BRAD,It'll just go forever.
16_TAMM,That's good.
16_BRAD,Okay.
16_TAMM,Okay.
16_BRAD,Um.
16_TAMM,Right.
16_BRAD,So that's what it gives you in the kay one ten...
16_TAMM,mhm.
16_BRAD,"Now, the, dual, or double cassette deck, that Luxman offers, is basically, a um, double version of the kay one ten."
16_TAMM,Right.
16_BRAD,And they call it the kay one ten double-u.
16_TAMM,Okay.
16_BRAD,Uh And-.
16_TAMM,So what's the price difference here.
16_BRAD,"Oh okay, I'm sorry, the-."
16_TAMM,Yeah.
16_BRAD,The kay one ten is four hundred eighty dollars.
16_TAMM,Alright.
16_BRAD,"And the kay one ten double-u, is five hundred eighty dollars."
16_TAMM,"Mhm, okay."
16_BRAD,"Okay. So you paid a hundred dollar premium for auto reverse, then you're paying another hundred dollars to have."
16_TAMM,"Yeah, right."
16_BRAD,Double cassette deck that's auto reverse.
16_TAMM,"Okay. Mhm, okay."
16_BRAD,"Um, the convenience on this is obvious."
16_TAMM,Mhm.
16_BRAD,"Where, um, they even have..."
16_TAMM,<NONVERBAL>
16_BRAD,"Um, you know, buttons set up for."
16_TAMM,Mhm.
16_BRAD,"Dubbing, or copying."
16_TAMM,Mhm.
16_BRAD,From one tape deck to the other.
16_TAMM,Mhm.
16_BRAD,"Um, so it's really set up, to be just cranking out."
16_TAMM,Hm.
16_BRAD,"Uh, copies."
16_TAMM,Mhm.
16_BRAD,"Now the other thing is, it has a feature where it will do it in half the time."
16_TAMM,Hm.
16_BRAD,Or high speed dubbing.
16_TAMM,Hm. Hm. Hm. Hm.
16_BRAD,"Which is sometimes nice, so it doesn't take the whole period of time."
16_TAMM,Right.
16_BRAD,To make your copy.
16_TAMM,Mhm.
16_BRAD,"And it will continue making the copy, you know, from side A then, and it'll flip over."
16_TAMM,Right.
16_BRAD,"And to side B. Um, so we... we've talked about it, how uh... how it has the dubbing speed select buttons."
16_TAMM,Mhm.
16_BRAD,"So you can make a, a high speed copy."
16_TAMM,Mhm.
16_BRAD,"Um, The other thing that sets this apart, from a lot of other dual decks, is it has a separate Dolby button, for each cassette deck."
16_TAMM,Mhm.
16_BRAD,Ge-... uh gesundheit.
16_TAMM,Thank you... yeah.
16_BRAD,"Um, where a lot of units will."
16_TAMM,Hm.
16_BRAD,Just have a Dolby setting.
16_TAMM,Mhm.
16_BRAD,And that's the same for both decks.
16_TAMM,I see. I see.
16_BRAD,"But there may be a situation, where a friend of yours."
16_TAMM,Yeah. Mhm.
16_BRAD,"Who's a real audiophile, made uh."
16_TAMM,Mhm.
16_BRAD,A real premium tape for you.
16_TAMM,Mhm.
16_BRAD,Recorded in Dolby C.
16_TAMM,Mhm.
16_BRAD,"Well, you wanna record it in Dolby B, so you can play it back in your Walkman."
16_TAMM,Mhm.
16_BRAD,And in your automobile's cassette player.
16_TAMM,"Mhm, mhm."
16_BRAD,"Uh, in that scenario, you're gonna want to play it back in Dolby C, but record it in Dolby B..."
16_TAMM,Yeah. Okay.
16_BRAD,Okay.
16_TAMM,That's good.
16_BRAD,So this gives you that convenience.
16_TAMM,Nkay.
