speaker,text
04_PAM,Juice anybody.
04_SHA,"I like it, for a little while. You go. You go crazy..."
04_CARO,<NONVERBAL>
04_SHA,I already.
04_CARO,I don't go crazy.
04_PAM,Juice Warren...
04_WARR,", Good... <XX>."
04_PAM,Care.
04_CARO,No thanks. I i i. I can't drink OJ anymore. I get.
04_PAM,Hm.
04_CARO,"Ugh, it's gross."
04_KATH,"Juice in the morning, makes you sick. You know it gets me too."
04_CARO,You know what's good is hibiscus cooler. That stuff is great.
04_KATH,Maybe it doesn't have as much sugar in it.
04_CARO,Stuff is so good.
04_KATH,But orange juice has so much sugar in it...
04_PAM,<XX> <XX> <XX>.
04_WARR,"It's okay, I used this one."
04_CARO,It does.
04_SHA,"Cooper, Llenar is to fill."
04_KATH,Just makes me feel like I ate a candy bar.
04_CARO,Oh now does this guy look original.
04_SHA,"Llenar, is to fill."
04_SHAN,Yeah.
04_CARO,Show Gun.
04_SHA,That's what I thought. And...
04_SHAN,<XX>.
04_CARO,Whoo hoo hoo. Actually.
04_SHA,Um.
04_CARO,That's not a bad black and white... all honesty.
04_SHA,"Is remanar a verb, or did I just imaginate... imagine it uh... uh that..."
04_KATH,<XX>.
04_SHA,I just.
04_CARO,In your dreams.
04_SHA,Assumed that if.
04_KATH,You made it up from a noun.
04_SHA,"No, to remain... a verb, to remain."
04_KATH,"Unhunh, I've never heard it, no."
04_SHA,No wonder the kids always giggle when I say that word.
04_CARO,Whoo hoo hoo.
04_SHA,They love to...
04_SHAN,<NONVERBAL>
04_SHA,"They love to point it out when I. Like I'm always, you know, ah, I'll do things like."
04_CARO,Smacking her.
04_SHAN,You n- didn't bother to look up the infinitive.
04_SHA,"Accidentally I'll, I'll put an el or a la, in front of a verb that sounds masculine or feminine. Cause I'll forget. You know..."
04_CARO,Well that's expected.
04_SHA,I'll put up ten sentences on the board right...
04_SHAN,<NONVERBAL>
04_SHA,"And I'll tell them, alright, sit down... you know I had to get really, tough in this last week. The first week, I played with them all week long, which was really stupid, because they got worked up..."
04_KATH,<NONVERBAL>
04_SHA,"And the second week they were just like, and so I had to scream at them..."
04_KATH,<NONVERBAL>
04_CARO,<NONVERBAL>
04_SHA,"All week long... And it was really awful, cause I felt horrible about it, cause uh I had to do shit like, they have a conduct chart... conducta. Right. And all week long I threatened them with it. You know."
04_KATH,Yeah but have you ever put anybody's name on it.
04_SHA,"And al terminar la semana, en viernes, yo estoy vayando poner, uh las letras alla. E..."
04_KATH,<NONVERBAL>
04_SHA,"Para exelente, eme for mal..."
04_KATH,<NONVERBAL>
04_CARO,<NONVERBAL>
04_SHA,"Or be, for bien."
04_CARO,Hm.
04_SHA,Que es mas o menos...
04_KATH,<NONVERBAL>
04_SHA,"No es exelente, pero es mas o menos. Right."
04_CARO,Funny.
04_SHA,"And at the end of the week, this last week, like five of them, got M for mal..."
