speaker,text
05_DARR,"But, but to try and and talk me out of believing in Murphy's Law, by offering a miracle as a replacement, that doesn't d- work..."
05_PAME,"Well you're right, I think they're probably flip sides."
05_DARR,I mean who are you.
05_PAME,But I'm.
05_DARR,Pollyanna.
05_PAME,Hardly...
05_DARR,<NONVERBAL>
05_PAME,"Hardly, look where I've come from. I mean, uh uh this chapter on heaven an hell, it's really interesting."
05_DARR,Why.
05_PAME,"I used to have this, sort of, uh standard line, that, uh there were two things I got out of my marriage. One was a name that was easy to spell, and one was a uh, a child... uh That, really got me grounded. But, the fact of the matter is, that the marriage itself, I mean as hellish as it was, uh it's like it pulled me under, like a giant octopus, or a giant, uh giant shark. And it pulled me all the way under. And then, and there I was, it was like the silent scream, and then, then I found that I was on my own two feet again. And it really was... uh uh, S- what was hell in that that marriage became, became a way out for me. It was the flip side. It's like sometimes you go through things, and you come out the other side of them, you come out so much better. And if I hadn't had that, if I hadn't had..."
05_DARR,It's not the way with food.
05_PAME,What do you mean.
05_DARR,What goes in one way...
05_PAME,<NONVERBAL>
05_DARR,Doesn't come out <XX>.
05_PAME,"Kay, comes out very hellish."
05_DARR,Yeah.
05_PAME,Very hellish.
05_DARR,So what did that have to do.
05_PAME,"But it's so godgood good... k- so good going down. Th-, I mean."
05_DARR,What did.
05_PAME,There's there's the opposites again.
05_DARR,It's it's ma-.
05_PAME,"The food is like, all unique."
05_DARR,Hey.
05_PAME,And wonderful.
05_DARR,I- it's major-league Yin and Yang.
05_PAME,"And heavenly, major league."
05_DARR,What does that have to do with heaven and hell in the book.
05_PAME,"Well, uh I'm just sort of reiterating. I could read you some."
05_DARR,No.
05_PAME,I mean is that allowed.
05_DARR,"No I I don't want to hear anything out of a book with, chapter called heaven and hell."
05_PAME,You don't.
05_DARR,No.
05_PAME,Nkay. Well then let's talk about our vacation.
05_DARR,I'm gonna be closed-minded about it.
05_PAME,Oh dear...
05_DARR,But.
05_PAME,That's hell.
05_DARR,"I didn't like the book, the way I... the minute I looked at it."
05_PAME,You didn't.
05_DARR,No.
05_PAME,That's cause you.
05_DARR,"That's because I have my own ideas about it, I guess. That I'm pretty comfortable with."
05_PAME,Ah.
05_DARR,"I don't like re-. I don't like reading books about what other people think about dying. And I, consider myself a real free thinker when it comes to that stuff."
05_PAME,Well.
05_DARR,And that's.
05_PAME,"Remember, remember it in the movie, in Beetlejuice. The handbook for the recently deceased."
05_DARR,Yeah.
05_PAME,"I mean books, words. I mean, n- they just become handbooks. You distill them, and use them in your own way."
05_DARR,"No, no, no I don't. I don't. I, I come up with my own ideas about that stuff."
05_PAME,And where do you get the ideas.
05_DARR,Thought.
05_PAME,And where do you get those thoughts.
05_DARR,Processing what goes on around me.
05_PAME,Well. Isn't a book part of what goes on around you.
05_DARR,"Well uh, uh more from an oblique source. You know, when you're reading fiction, or, or articles, or history or something like that, but but, t- for me it's very difficult, to pick up a book about death. That someone's written about death, because it's bullshit."
05_PAME,Well.
05_DARR,Who knows what death is.
05_PAME,"What... d-... what what this man has put in the boo-. You haven't read the book, one. You haven't read the book, so you don't know. I haven't read the book so I don't know."
05_DARR,"Yeah but I do know, it it's an awfully, it's it's an awfully presumptuous thing."
05_PAME,But.
05_DARR,To sit down and write a book about death.
05_PAME,D-.
05_DARR,When you haven't died.
05_PAME,"It has, it has, it has stories in there from, from the Zen and, f- it just pools on other different."
05_DARR,Well the Zen can be bullshit too.
05_PAME,Uh different sources.
05_DARR,"I mean, whoever wrote the book of Zen wasn't dead either."
05_PAME,Well it might all be bullshit...
05_DARR,<NONVERBAL>
05_PAME,"But, you g- you g- you've gotta pull these ideas from your environment, and what's gone on before. Th- th- the things I know most, about life and death come from from my grandmother. And having gone through all that uh. With her. And then it was interesting, cause reading I did after that, substantiated that experience. For two months, prior to her death, did I tell you this. That she dreamt. About um, she had this dream of falling off a building. Down o-. Just like that, that cartoon we saw."
05_DARR,Falling. Yeah.
05_PAME,The animation cartoon.
05_DARR,Yeah yeah yeah.
05_PAME,"And it was like that. And that's what she was dreaming about. And then she said that she dreamt about, um, all of her relatives, that had died. She wasn't dreaming about anybody who was living, but who had died..."
05_DARR,<NONVERBAL>
05_PAME,"And I read that later. You know it was much later I read that in a book where, um, people who had uh technically died, and then have been revived. Saw relatives coming for them."
05_DARR,I've read that.
05_PAME,"Course that may be what happens, prior to the big, the big nothing."
05_DARR,So why are you reading a book about dying.
05_PAME,I don't know.
05_DARR,You don't know.
05_PAME,I have an interest in it.
05_DARR,Why. You're alive. Why are you reading a book about dying.
05_PAME,I've always been interested in it.
05_DARR,"Uh Why. I mean, you know, you ask someone why they're interested in electronics, and they can probably tell you..."
05_PAME,"Well, I don't know, I guess it must, fo- some reason, I was fascinated with that movie last night. With, with uh, Lilian Gish and B-..."
05_DARR,<NONVERBAL>
05_PAME,"And Bette Davis. I couldn't believe... These two old, I don't know, I wanna say windbags. Ha- but what happens to them, I, here's Betty Davis. I mean."
05_DARR,Sarah.
05_PAME,"Z- yeah. This incredible film legend. And we think of her in Jezebel, we think of her, you know, smoking cigarette smoke into the faces of William Holden and, and the like."
05_DARR,"I don't, I've never seen those movies."
05_PAME,You've never seen Betty Davis movie. You've heard Kim-... uh The song Betty Davis Eyes.
05_DARR,Sure.
05_PAME,"And she's got, she got, the woman's got a rep..."
05_DARR,<NONVERBAL>
05_PAME,"And so she she lives, and."
05_DARR,Yeah.
05_PAME,"I guess it's j- looking at my mother, too, I n-... uh."
05_DARR,What does that have to do with why you're reading a book on death...
05_PAME,I've always been interested in death.
05_DARR,Why...
05_PAME,Why...
05_DARR,<NONVERBAL>
05_PAME,Yeah I'm laughing.
05_DARR,What is.
05_PAME,"I'm thinking one thing my mother always used to say, when I wouldn't go bicycling with my father."
05_DARR,"Pamela, you are."
05_PAME,She would say.
05_DARR,You are.
05_PAME,"She would say, you'll be sorry when we're dead."
05_DARR,Because you wouldn't bicycling.
05_PAME,Mm. Because I wouldn't go bicycling with my father.
05_DARR,Oh. So i- w- it's it's...
05_PAME,"You know, and I h-. I bit my tongue the other day, because remember, you said to Deven, well, I really want to spend time with you."
05_DARR,Yeah.
05_PAME,"And then we went to the Chalk Fair, and then he took off with Tobias."
05_DARR,The Chop Fair.
05_PAME,The Chalk.
05_DARR,Oh.
05_PAME,The Chalk Fair.
05_DARR,Unhunh.
05_PAME,And he took off with Tobias.
