speaker,text
20_JEFF,"We often meditate, I think, on the love of Christ, and there are many ways to do it, and those who have meditated on the love of Christ, have often done so, in terms of the cross itself, have imagined again and afresh, uh, his uh bleeding wounds, uh see him as he died on the cross, but..."
20_AUD,<NONVERBAL>
20_JEFF,"Wherever we turn... uh in considering the love of Christ... we turn always to the Gospel records, don't we. We we turn to the Word of God. We turn to the real Jesus, as he's described. And uh, There- there is where our meditation always centers..."
20_AUD,<NONVERBAL>
20_JEFF,"That we might know him, and uh see the wonder of his love. And not only hear him as he cries, why have you forsaken me, but uh, see him also, in his seeking love, as the risen Lord. Uh see him uh, with that fish breakfast, by the Lake of Galilee. Broiling fish. Don't you like that. You know he had that uh, he had that breakfast all cooking. While the disciples were still out in the boat. And then uh, of course he has a special interview with Peter. Not the first time he'd seen him, he made a special resurrection appearance, uh to Peter. But uh, there in the morning, early morning, in the Lake of Galilee. And there are cocks crowing in the distance. And Jesus says to Peter, do you love me, more than these. Simon, son of Jonah, do you love me, more than these. Three times the question..."
20_AUD,<NONVERBAL>
20_JEFF,"Because, you see, as uh we were saying a bit ago, the love and the service go together. Don't they. If Peter is to be restored in service, he has to be restored in love. And when Peter says, uh, I love you, then Jesus says, uh, feed my sheep, tend my lambs, care for my little ones. We... we can't love others, in the name of Christ, unless the love for others is a overflow, of our love for the Lord himself. The people that we're called to love, are unfortunately, not, uh, warrantably lovable... uh We uh, uh The source of our love, is not how appealing they are, although, we can praise God for his image in them, and rejoice in the many evidences of God's common grace in their lives, but, nevertheless, uh basically, the the fountain of our love, i- is uh, the seeking love of the savior. The self-denying love. That is uh willing to serve in his name. Do you love me. You know, uh Jesus didn't ask Peter those questions, to undercut his love, or his faith. He asked those questions to establish it. And uh Jesus does the same with you, my friend, he does the same. He does ask you, this morning, do you love me. Do you really love me. But he asks it, in order that you'll be able to say at last with Peter, Lord, you know everything. You know my heart. And Lord you know that in spite of everything, yes Lord I do love you. Well, the saving love of uh the Father, and the Son, is also the saving love of the Spirit... and that's why I read that section from Romans eight. Uh you see, God's love is is present in the Spirit... uh There there's a wonderful theology of the Spirit, in uh, in the Scriptures... uh uh Especially of course in the New Testament, Um, Bultmann, in his uh commentary on uh Romans eight, uh, uh talks about, uh, the two ways in which the Spirit i- is spoken of. And uh, uh he unfortunately uses anthropological terms to describe it, uh, he talks about uh, the the the Spirit in uh, the sense of mana, as in uh animism, where the spirit, you have a spirit of of a tree, or a a stone, or something like that, and then you have the more personal concept of the Spirit... uh uh, both an impersonal and a personal concept of the Spirit. Now, I d- I don't care for his analogy, but uh the point is well taken. Uh, the point is that Paul does speak of the Spirit, both as possessor, and as possessed. You see, the Spirit possesses us. Uh, as Christians, we are not demon possessed, we are Holy Spirit possessed. And uh, Holy Spirit possession, has a close relationship to demon possession... uh, the close relationship is what makes it so different... uh You see, uh demon possession is always destructive, because uh Satan can't create. And the demon-possessed man in Gadare. Remember... uh he couldn't even give his name. When Jesus asked him what his name was. Uh he-. His personality was destroyed. You know how C S Lewis has done that in his uh, uh adult novels. Uh, uh but uh, there it is... uh S- uh demon possession is personality destructive. It depersonalizes, because uh Satan can only corrode, he can't create. He can only destroy. But, Holy Spirit pos session, is no less real possession, only, it has the op posite effect. The Holy Spirit, you see, is the cre ator Spirit, who brought uh order out of chaos, the Holy Spirit is the one who orders, the Holy Spirit is the one who frees, uh liberates, uh the-... uh the- the- the- Gadarene demoniac thought he was free, because nobody could tie him up, you see..."
20_AUD,<NONVERBAL>
20_JEFF,"He could go anywhere, do anything, uh absolute freedom. Right... uh and he could treat people... he hi- he didn't have to dress any particular way, no dress code, and so he stripped it all off. And the he uh, he could uh d- treat people any way he wanted to, so whenever they came by, he beat them up. And uh..."
20_AUD,<NONVERBAL>
