speaker,text
58_STEV,Here's a nice place to put my shoes.
58_SHER,Yeah there it is.
58_STEV,Mom look.
58_SHER,Unhunh what.
58_STEV,Look at my shoes...
58_SHER,They look like the phantom stair-steppers. Hunh.
58_STEV,"No-no, it looks like the Invisible Man."
58_SHER,It does look like the Invisible Man. Oh-ho burp. That felt good.
58_STEV,Wasn't there a guy called the Invisible Man.
58_SHER,Yes there was.
58_STEV,Was he in a movie.
58_SHER,Yes he was.
58_STEV,What was it called.
58_SHER,"The Invisible Man... It was kind of a show kinda like The Shadow was. You know it was a, Actually though, I think they made a remake of it, with Chevy Chase, that was really lousy though. Steven. You know what you could do, that would be just really helpful."
58_STEV,Say it...
58_SHER,"You could p- take these Coke cans, and put them in the bag full of Coke cans that are in your bedroom, and then we can do can squish. And squish em. For the recycling bin. Okay."
58_STEV,"Tomorrow please, my feet are hurting."
58_SHER,"Tomorrow. Well can you just put em in the bag, in there for now, okay."
58_STEV,Okay.
58_SHER,"Cause I gotta clean up in here, this place is just totally trashed, cause I've done nothing this week but, study and be sick. I've got a really bad dental problem. Or something with my mouth."
58_STEV,Poor Mom.
58_SHER,Think I've got a sinus infection or something. Don't Steven.
58_STEV,Mmkay.
58_SHER,Please. I know it's tempting. What I'd like you to do is put those cans away please.
58_STEV,Where-. Where uh. Oh there they are.
58_SHER,"Yeah, there they are."
58_STEV,A one. A two. Let's make the statue of hamburger city.
58_SHER,Mm.
58_STEV,The statue of Coke.
58_SHER,Yeah.
58_STEV,The swinging barn.
58_SHER,You're just a swinging kid Steve.
58_STEV,Yeah. You don't know the half of it.
58_SHER,"I don't know the half of it, do I. Yeah, Oh man. Hey Steve, why don't you give your iguana a little bit of banana too, he'd probably really like some. He'd probably really like some banana."
58_STEV,Thanks for <XX> Mom...
58_SHER,"Oh and I think this is Robbie's shirt, and his uh, Harley-Davidson scarf. Right."
58_STEV,Hmm.
58_SHER,"Isn't that Robbie's shirt, and uh Harley-Davidson scarf from this summer. I wanted to give that back to them, tomorrow, when we go over for his birthday..."
58_STEV,<XX> <XX>. I need to get Robbie a um present too.
58_SHER,"Yeah, what do you think he'd like to have."
58_STEV,"I'm not sure, but we could go over to Toys 'R' Us."
58_SHER,It seems to me I brought the Toys 'R' Us catalog back with me.
58_STEV,It's right over there.
58_SHER,Okay.
58_STEV,It's over there.
