speaker,text
31_SHER,Apricot mustard sauce...
31_BETH,"Liver and onions, mm."
31_SHER,"You should get a Philadelphia cheese steak Beth, how about if I pick for you and you pick for me..."
31_BETH,<NONVERBAL>
31_SHER,It's easier that way...
31_ROSE,What in the world is a Philadelphia s-.
31_SHER,It's roast beef with...
31_ROSE,<NONVERBAL>
31_SHER,Melted cheese and sauteed onions...
31_ROSE,Mm. That does sound good.
31_SHER,On a hoagie roll...
31_ROSE,<NONVERBAL>
31_SHER,Aah.
31_ROSE,What are you gonna have Sherry.
31_SHER,"I don't know, ask Beth..."
31_BETH,<NONVERBAL>
31_SHER,<NONVERBAL>
31_BETH,Oh...
31_ROSE,Sherry's gonna have the classic chef salad.
31_SHER,Oh.
31_BETH,"No, that's boring."
31_ROSE,Or how about the pasta salad.
31_SHER,Oh.
31_BETH,Well that's a bit better. How about pasta and steak kebabs.
31_SHER,"More, better. Pasta and. Where's that."
31_BETH,Steak specialties. First one.
31_SHER,Oh that sounds nice.
31_ROSE,Oh that does s- g- sound good.
31_SHER,Yeah. That sounds pretty good. Okay. I'll buy...
31_ENV,<NONVERBAL>
31_BETH,Can even get it as a complete meal.
31_SHER,As long as...
31_ROSE,<NONVERBAL>
31_SHER,Yeah. Everything...
31_ROSE,<NONVERBAL>
31_SHER,"Oh, also available as that. Well what else is there. Besides all the things they already said."
31_BETH,"Salad, and potato... Oh I guess, yeah."
31_SHER,"Oh, it has pasta, hm. Yeah, salad it must be."
31_BETH,Salad. What are you having.
31_SHER,Mom.
31_ROSE,"Oh. I'm having a BLT croissant. And ice tea, with no lemon."
31_SHER,Tastes very special...
31_ROSE,What it says.
31_BETH,What.
31_SHER,The BLT tastes very special.
31_ROSE,"I don't wanna have roast beef sandwich, cause I had one of those for breakfast..."
31_SHER,<NONVERBAL>
31_BETH,Where does it say taste-.
31_SHER,Uh.
31_BETH,Oh. It's <XX> taste-.
31_SHER,Under the BLT. Tastes very special.
31_BETH,And it's <XX> <XX>.
31_ROSE,Uh.
31_BETH,Otherwise it doesn't...
31_SHER,<NONVERBAL>
31_ROSE,"I guess. Are you we ready, finally. Do you know what you wanna drink."
31_BETH,She.
31_SHER,Did. Did you know...
31_BETH,Hunh-unh.
31_SHER,Did you decide what to eat. Beth.
31_BETH,Hm-m.
31_ROSE,Come on Beth.
31_SHER,Beth didn't decide...
31_BETH,<NONVERBAL>
31_ROSE,You look just like Sarah when you do that...
31_BETH,Now you know where she gets it.
31_ROSE,"Yep, uh I knew all along where she got it. Y-."
31_BETH,I know I know.
31_ROSE,"I see your mouth is finally healing up after two weeks, hunh."
31_BETH,"No, it's just been a week."
31_SHER,Who was it that hit you.
31_ROSE,"Hm-m, you had it went we went to Whidbey..."
31_BETH,Bill.
31_SHER,Oh.
31_BETH,I had just got it though that d-.
31_ROSE,That was two weeks ago...
31_BETH,Oh well. Not quite.
31_ROSE,No uh.
31_BETH,This is only Wednesday.
31_ROSE,One and a half.
31_BETH,"Tuesday, one and a half."
31_ROSE,Yeah. You're right. You're right. I'm wrong I'm wrong.
31_BETH,"Well I was wrong too, cause I said one. About one and a half."
